month_offset,year_month,site_age_months,calendar_month,calendar_month_sin,calendar_month_cos,latitude,longitude,region_code,cbsa_code,peer_ref_level,peer_recent,peer_seasonal,peer_count,peer_level_resolved,peer_trend_ratio,h3_ref_level,h3_seasonal_factor,h3_peer_count,h3_used,h3_vs_cbsa_ratio,ramp_factor,anchor_wash,log_anchor,maturity_indicator,site_train_mean,site_train_median,site_train_max,site_train_std,site_train_recent6,site_train_months,site_vs_peer_ratio,predicted_washes,predicted_washes_low,predicted_washes_high,cbsa_id,cbsa_name,sample_label,sample_lat,sample_lon
41,2029-11,41,11,-0.5000000000000004,0.8660254037844384,33.4484,-112.074,3,0,4369.275510204082,3361.8387096774195,0.7774952394641363,6,cbsa,0.7694270370055912,4369.275510204082,0.7774952394641363,0,0,,1.01429212330962,3445.6425512576257,8.145155862636068,1,4369.275510204082,4369.275510204082,6553.913265306122,873.8551020408164,3361.8387096774195,0,1.0,3797.115111270544,1050.079288785231,13730.47094845425,38060,"Phoenix-Mesa-Scottsdale, AZ","Phoenix, AZ",33.4484,-112.074
42,2029-12,42,12,-2.4492935982947064e-16,1.0,33.4484,-112.074,3,0,4369.275510204082,3361.8387096774195,0.8709785971742724,6,cbsa,0.7694270370055912,4369.275510204082,0.8709785971742724,0,0,,1.01429212330962,3859.9347794421824,8.258664603980195,1,4369.275510204082,4369.275510204082,6553.913265306122,873.8551020408164,3361.8387096774195,0,1.0,4196.41371030619,1160.503960305919,15174.345482977626,38060,"Phoenix-Mesa-Scottsdale, AZ","Phoenix, AZ",33.4484,-112.074
43,2030-01,43,1,0.49999999999999994,0.8660254037844387,33.4484,-112.074,3,0,4369.275510204082,3361.8387096774195,1.0256277017858935,6,cbsa,0.7694270370055912,4369.275510204082,1.0256277017858935,0,0,,1.01429212330962,4545.2965775812345,8.422068241523665,1,4369.275510204082,4369.275510204082,6553.913265306122,873.8551020408164,3361.8387096774195,0,1.0,3533.353635011277,977.1369482759392,12776.702315960132,38060,"Phoenix-Mesa-Scottsdale, AZ","Phoenix, AZ",33.4484,-112.074
44,2030-02,44,2,0.8660254037844386,0.5000000000000001,33.4484,-112.074,3,0,4369.275510204082,3361.8387096774195,1.0599869450172703,6,cbsa,0.7694270370055912,4369.275510204082,1.0599869450172703,0,0,,1.01429212330962,4697.567182593091,8.455012886453062,1,4369.275510204082,4369.275510204082,6553.913265306122,873.8551020408164,3361.8387096774195,0,1.0,4136.182367747783,1143.8471870707383,14956.547319121624,38060,"Phoenix-Mesa-Scottsdale, AZ","Phoenix, AZ",33.4484,-112.074
45,2030-03,45,3,1.0,6.123233995736766e-17,33.4484,-112.074,3,0,4369.275510204082,3361.8387096774195,1.0703147441900656,6,cbsa,0.7694270370055912,4369.275510204082,1.0703147441900656,0,0,,1.01429212330962,4743.337114657438,8.46470699942126,1,4369.275510204082,4369.275510204082,6553.913265306122,873.8551020408164,3361.8387096774195,0,1.0,4066.692198167451,1124.6299166661904,14705.268986317367,38060,"Phoenix-Mesa-Scottsdale, AZ","Phoenix, AZ",33.4484,-112.074
46,2030-04,46,4,0.8660254037844387,-0.49999999999999983,33.4484,-112.074,3,0,4369.275510204082,3361.8387096774195,1.2218844949309766,6,cbsa,0.7694270370055912,4369.275510204082,1.2218844949309766,0,0,,1.01429212330962,5415.052073319234,8.597122429265099,1,4369.275510204082,4369.275510204082,6553.913265306122,873.8551020408164,3361.8387096774195,0,1.0,4802.967741441796,1328.2444177216464,17367.66126591383,38060,"Phoenix-Mesa-Scottsdale, AZ","Phoenix, AZ",33.4484,-112.074
47,2030-05,47,5,0.49999999999999994,-0.8660254037844387,33.4484,-112.074,3,0,4369.275510204082,3361.8387096774195,1.2862258255116314,6,cbsa,0.7694270370055912,4369.275510204082,1.2862258255116314,0,0,,1.01429212330962,5700.194946484651,8.648431071585453,1,4369.275510204082,4369.275510204082,6553.913265306122,873.8551020408164,3361.8387096774195,0,1.0,5039.145867375962,1393.558676373287,18221.68775754536,38060,"Phoenix-Mesa-Scottsdale, AZ","Phoenix, AZ",33.4484,-112.074
48,2030-06,48,6,1.2246467991473532e-16,-1.0,33.4484,-112.074,3,0,4369.275510204082,3361.8387096774195,0.9915450108869369,6,cbsa,0.7694270370055912,4369.275510204082,0.9915450108869369,0,0,,1.01429212330962,4394.251575551711,8.388280049789751,1,4369.275510204082,4369.275510204082,6553.913265306122,873.8551020408164,3361.8387096774195,0,1.0,4422.653536550247,1223.0698159293374,15992.434814114058,38060,"Phoenix-Mesa-Scottsdale, AZ","Phoenix, AZ",33.4484,-112.074
49,2030-07,49,7,-0.4999999999999998,-0.8660254037844388,33.4484,-112.074,3,0,4369.275510204082,3361.8387096774195,1.127774054084632,6,cbsa,0.7694270370055912,4369.275510204082,1.127774054084632,0,0,,1.01429212330962,4997.980787170559,8.51698932807163,1,4369.275510204082,4369.275510204082,6553.913265306122,873.8551020408164,3361.8387096774195,0,1.0,4793.755863939405,1325.696904282463,17334.350867698122,38060,"Phoenix-Mesa-Scottsdale, AZ","Phoenix, AZ",33.4484,-112.074
50,2030-08,50,8,-0.8660254037844384,-0.5000000000000004,33.4484,-112.074,3,0,4369.275510204082,3361.8387096774195,1.07924070912611,6,cbsa,0.7694270370055912,4369.275510204082,1.07924070912611,0,0,,1.01429212330962,4782.8945074665135,8.473010244272478,1,4369.275510204082,4369.275510204082,6553.913265306122,873.8551020408164,3361.8387096774195,0,1.0,4805.562954951057,1328.9621152041277,17377.045628159834,38060,"Phoenix-Mesa-Scottsdale, AZ","Phoenix, AZ",33.4484,-112.074
51,2030-09,51,9,-1.0,-1.8369701987210297e-16,33.4484,-112.074,3,0,4369.275510204082,3361.8387096774195,0.8946105574874647,6,cbsa,0.7694270370055912,4369.275510204082,0.8946105574874647,0,0,,1.01429212330962,3964.665051592643,8.285428850544143,1,4369.275510204082,4369.275510204082,6553.913265306122,873.8551020408164,3361.8387096774195,0,1.0,4328.201751286492,1196.9494954787226,15650.894603825389,38060,"Phoenix-Mesa-Scottsdale, AZ","Phoenix, AZ",33.4484,-112.074
52,2030-10,52,10,-0.8660254037844386,0.5000000000000001,33.4484,-112.074,3,0,4369.275510204082,3361.8387096774195,0.9615552945077991,6,cbsa,0.7694270370055912,4369.275510204082,0.9615552945077991,0,0,,1.01429212330962,4261.345497660707,8.35757487405172,1,4369.275510204082,4369.275510204082,6553.913265306122,873.8551020408164,3361.8387096774195,0,1.0,4634.559989132599,1281.6718257436307,16758.694278394145,38060,"Phoenix-Mesa-Scottsdale, AZ","Phoenix, AZ",33.4484,-112.074
53,2030-11,53,11,-0.5000000000000004,0.8660254037844384,33.4484,-112.074,3,0,4369.275510204082,3361.8387096774195,0.7774952394641363,6,cbsa,0.7694270370055912,4369.275510204082,0.7774952394641363,0,0,,1.01429212330962,3445.6425512576257,8.145155862636068,1,4369.275510204082,4369.275510204082,6553.913265306122,873.8551020408164,3361.8387096774195,0,1.0,3969.612902547233,1097.7829671496825,14354.227627509628,38060,"Phoenix-Mesa-Scottsdale, AZ","Phoenix, AZ",33.4484,-112.074
54,2030-12,54,12,-2.4492935982947064e-16,1.0,33.4484,-112.074,3,0,4369.275510204082,3361.8387096774195,0.8709785971742724,6,cbsa,0.7694270370055912,4369.275510204082,0.8709785971742724,0,0,,1.01429212330962,3859.9347794421824,8.258664603980195,1,4369.275510204082,4369.275510204082,6553.913265306122,873.8551020408164,3361.8387096774195,0,1.0,4418.750453026606,1221.9904314359865,15978.32115852019,38060,"Phoenix-Mesa-Scottsdale, AZ","Phoenix, AZ",33.4484,-112.074
55,2031-01,55,1,0.49999999999999994,0.8660254037844387,33.4484,-112.074,3,0,4369.275510204082,3361.8387096774195,1.0256277017858935,6,cbsa,0.7694270370055912,4369.275510204082,1.0256277017858935,0,0,,1.01429212330962,4545.2965775812345,8.422068241523665,1,4369.275510204082,4369.275510204082,6553.913265306122,873.8551020408164,3361.8387096774195,0,1.0,3674.3214653762834,1016.1211230279529,13286.445803522112,38060,"Phoenix-Mesa-Scottsdale, AZ","Phoenix, AZ",33.4484,-112.074
56,2031-02,56,2,0.8660254037844386,0.5000000000000001,33.4484,-112.074,3,0,4369.275510204082,3361.8387096774195,1.0599869450172703,6,cbsa,0.7694270370055912,4369.275510204082,1.0599869450172703,0,0,,1.01429212330962,4697.567182593091,8.455012886453062,1,4369.275510204082,4369.275510204082,6553.913265306122,873.8551020408164,3361.8387096774195,0,1.0,4247.907197092959,1174.7443092017493,15360.547324017878,38060,"Phoenix-Mesa-Scottsdale, AZ","Phoenix, AZ",33.4484,-112.074
57,2031-03,57,3,1.0,6.123233995736766e-17,33.4484,-112.074,3,0,4369.275510204082,3361.8387096774195,1.0703147441900656,6,cbsa,0.7694270370055912,4369.275510204082,1.0703147441900656,0,0,,1.01429212330962,4743.337114657438,8.46470699942126,1,4369.275510204082,4369.275510204082,6553.913265306122,873.8551020408164,3361.8387096774195,0,1.0,4147.824948237944,1147.0669031663722,14998.64720508787,38060,"Phoenix-Mesa-Scottsdale, AZ","Phoenix, AZ",33.4484,-112.074
58,2031-04,58,4,0.8660254037844387,-0.49999999999999983,33.4484,-112.074,3,0,4369.275510204082,3361.8387096774195,1.2218844949309766,6,cbsa,0.7694270370055912,4369.275510204082,1.2218844949309766,0,0,,1.01429212330962,5415.052073319234,8.597122429265099,1,4369.275510204082,4369.275510204082,6553.913265306122,873.8551020408164,3361.8387096774195,0,1.0,4915.708922454817,1359.4226084548072,17775.33642593176,38060,"Phoenix-Mesa-Scottsdale, AZ","Phoenix, AZ",33.4484,-112.074
59,2031-05,59,5,0.49999999999999994,-0.8660254037844387,33.4484,-112.074,3,0,4369.275510204082,3361.8387096774195,1.2862258255116314,6,cbsa,0.7694270370055912,4369.275510204082,1.2862258255116314,0,0,,1.01429212330962,5700.194946484651,8.648431071585453,1,4369.275510204082,4369.275510204082,6553.913265306122,873.8551020408164,3361.8387096774195,0,1.0,5165.3385406071175,1428.4568315972774,18678.00387726615,38060,"Phoenix-Mesa-Scottsdale, AZ","Phoenix, AZ",33.4484,-112.074
0,2026-06,0,6,1.2246467991473532e-16,-1.0,41.4993,-81.6944,1,0,6285.4051724137935,6701.75,1.13058452450613,6,state,1.0662399346049345,6285.4051724137935,1.13058452450613,0,0,,0.8242798402424918,5857.482413825009,8.675645875281567,0,6285.4051724137935,6285.4051724137935,9428.10775862069,1257.0810344827587,6701.75,0,1.0,10304.46010860372,4467.319176268051,23768.59452843228,17460,"Cleveland-Elyria, OH","Cleveland, OH",41.4993,-81.6944
1,2026-07,1,7,-0.4999999999999998,-0.8660254037844388,41.4993,-81.6944,1,0,6285.4051724137935,6701.75,1.012446483413022,6,state,1.0662399346049345,6285.4051724137935,1.012446483413022,0,0,,0.8556250622316217,5444.886759655776,8.602615879711568,0,6285.4051724137935,6285.4051724137935,9428.10775862069,1257.0810344827587,6701.75,0,1.0,6274.961635561644,2720.400307191766,14474.025540901699,17460,"Cleveland-Elyria, OH","Cleveland, OH",41.4993,-81.6944
2,2026-08,2,8,-0.8660254037844384,-0.5000000000000004,41.4993,-81.6944,1,0,6285.4051724137935,6701.75,1.187093501801768,6,state,1.0662399346049345,6285.4051724137935,1.187093501801768,0,0,,0.8869702842207515,6618.007825219835,8.797700762354186,0,6285.4051724137935,6285.4051724137935,9428.10775862069,1257.0810344827587,6701.75,0,1.0,6689.849738303107,2900.2678167796657,15431.019598309782,17460,"Cleveland-Elyria, OH","Cleveland, OH",41.4993,-81.6944
3,2026-09,3,9,-1.0,-1.8369701987210297e-16,41.4993,-81.6944,1,0,6285.4051724137935,6701.75,1.0795861487844969,6,state,1.0662399346049345,6285.4051724137935,1.0795861487844969,0,0,,0.917625329066432,6226.671801106965,8.736757834247893,0,6285.4051724137935,6285.4051724137935,9428.10775862069,1257.0810344827587,6701.75,0,1.0,6759.746295770624,2930.570251670849,15592.245214777697,17460,"Cleveland-Elyria, OH","Cleveland, OH",41.4993,-81.6944
4,2026-10,4,10,-0.8660254037844386,0.5000000000000001,41.4993,-81.6944,1,0,6285.4051724137935,6701.75,1.090983403483489,6,state,1.0662399346049345,6285.4051724137935,1.090983403483489,0,0,,0.9587343147222261,6574.302669045229,8.791075889301329,0,6285.4051724137935,6285.4051724137935,9428.10775862069,1257.0810344827587,6701.75,0,1.0,6289.00189842598,2726.4872185750537,14506.41125656053,17460,"Cleveland-Elyria, OH","Cleveland, OH",41.4993,-81.6944
5,2026-11,5,11,-0.5000000000000004,0.8660254037844384,41.4993,-81.6944,1,0,6285.4051724137935,6701.75,0.8089592037681962,6,state,1.0662399346049345,6285.4051724137935,0.8089592037681962,0,0,,0.9753456113010887,4959.277762334654,8.509217018621701,0,6285.4051724137935,6285.4051724137935,9428.10775862069,1257.0810344827587,6701.75,0,1.0,6101.632691757271,2645.2565629976334,14074.21950138996,17460,"Cleveland-Elyria, OH","Cleveland, OH",41.4993,-81.6944
6,2026-12,6,12,-2.4492935982947064e-16,1.0,41.4993,-81.6944,1,0,6285.4051724137935,6701.75,0.9464638997368761,6,state,1.0662399346049345,6285.4051724137935,0.9464638997368761,0,0,,0.9587343147222261,5703.423280617549,8.648997167022776,0,6285.4051724137935,6285.4051724137935,9428.10775862069,1257.0810344827587,6701.75,0,1.0,7227.9652465448335,3133.5584213993416,16672.253897832143,17460,"Cleveland-Elyria, OH","Cleveland, OH",41.4993,-81.6944
7,2027-01,7,1,0.49999999999999994,0.8660254037844387,41.4993,-81.6944,1,0,6285.4051724137935,6701.75,0.7206465504301075,6,state,1.0662399346049345,6285.4051724137935,0.7206465504301075,0,0,,1.0,4529.555555555556,8.418599850152996,0,6285.4051724137935,6285.4051724137935,9428.10775862069,1257.0810344827587,6701.75,0,1.0,5565.028866465496,2412.6213221873745,12836.472097708262,17460,"Cleveland-Elyria, OH","Cleveland, OH",41.4993,-81.6944
8,2027-02,8,2,0.8660254037844386,0.5000000000000001,41.4993,-81.6944,1,0,6285.4051724137935,6701.75,1.2671201645549717,6,state,1.0662399346049345,6285.4051724137935,1.2671201645549717,0,0,,1.0,7964.363636363636,8.982857875584966,0,6285.4051724137935,6285.4051724137935,9428.10775862069,1257.0810344827587,6701.75,0,1.0,8033.3585089102235,3482.7226403376903,18529.99954266323,17460,"Cleveland-Elyria, OH","Cleveland, OH",41.4993,-81.6944
9,2027-03,9,3,1.0,6.123233995736766e-17,41.4993,-81.6944,1,0,6285.4051724137935,6701.75,1.2780401230546408,6,state,1.0662399346049345,6285.4051724137935,1.2780401230546408,0,0,,1.0037256795915552,8062.928384158963,8.995156109339046,0,6285.4051724137935,6285.4051724137935,9428.10775862069,1257.0810344827587,6701.75,0,1.0,8093.148275679407,3508.6434521820247,18667.912515134216,17460,"Cleveland-Elyria, OH","Cleveland, OH",41.4993,-81.6944
10,2027-04,10,4,0.8660254037844387,-0.49999999999999983,41.4993,-81.6944,1,0,6285.4051724137935,6701.75,1.17035920778307,6,state,1.0662399346049345,6285.4051724137935,1.17035920778307,0,0,,1.0037256795915552,7383.588594653587,8.90715048517453,0,6285.4051724137935,6285.4051724137935,9428.10775862069,1257.0810344827587,6701.75,0,1.0,8164.161748325127,3539.4301061920423,18831.71444357904,17460,"Cleveland-Elyria, OH","Cleveland, OH",41.4993,-81.6944
11,2027-05,11,5,0.49999999999999994,-0.8660254037844387,41.4993,-81.6944,1,0,6285.4051724137935,6701.75,1.1982593401616948,6,state,1.0662399346049345,6285.4051724137935,1.1982593401616948,0,0,,1.0037256795915552,7559.605579738326,8.930706569105483,0,6285.4051724137935,6285.4051724137935,9428.10775862069,1257.0810344827587,6701.75,0,1.0,8642.096030992589,3746.630188821658,19934.132819334132,17460,"Cleveland-Elyria, OH","Cleveland, OH",41.4993,-81.6944
12,2027-06,12,6,1.2246467991473532e-16,-1.0,41.4993,-81.6944,1,0,6285.4051724137935,6701.75,1.13058452450613,6,state,1.0662399346049345,6285.4051724137935,1.13058452450613,0,0,,1.0037256795915552,7132.657174755699,8.872579309641598,0,6285.4051724137935,6285.4051724137935,9428.10775862069,1257.0810344827587,6701.75,0,1.0,7398.851131146525,3207.6430198342723,17066.424699496827,17460,"Cleveland-Elyria, OH","Cleveland, OH",41.4993,-81.6944
13,2027-07,13,7,-0.4999999999999998,-0.8660254037844388,41.4993,-81.6944,1,0,6285.4051724137935,6701.75,1.012446483413022,6,state,1.0662399346049345,6285.4051724137935,1.012446483413022,0,0,,1.0037256795915552,6387.345233764444,8.76223055198297,0,6285.4051724137935,6285.4051724137935,9428.10775862069,1257.0810344827587,6701.75,0,1.0,6730.205019844625,2917.7631461025085,15524.104370722089,17460,"Cleveland-Elyria, OH","Cleveland, OH",41.4993,-81.6944
14,2027-08,14,8,-0.8660254037844384,-0.5000000000000004,41.4993,-81.6944,1,0,6285.4051724137935,6701.75,1.187093501801768,6,state,1.0662399346049345,6285.4051724137935,1.187093501801768,0,0,,0.9982466393921683,7448.281175282928,8.915872820179276,0,6285.4051724137935,6285.4051724137935,9428.10775862069,1257.0810344827587,6701.75,0,1.0,7525.925076916938,3262.733715393395,17359.53749340469,17460,"Cleveland-Elyria, OH","Cleveland, OH",41.4993,-81.6944
15,2027-09,15,9,-1.0,-1.8369701987210297e-16,41.4993,-81.6944,1,0,6285.4051724137935,6701.75,1.0795861487844969,6,state,1.0662399346049345,6285.4051724137935,1.0795861487844969,0,0,,0.9957778915046059,6756.9866706988,8.81848029489863,0,6285.4051724137935,6285.4051724137935,9428.10775862069,1257.0810344827587,6701.75,0,1.0,6877.407526223076,2981.5802284734823,15863.646340976022,17460,"Cleveland-Elyria, OH","Cleveland, OH",41.4993,-81.6944
16,2027-10,16,10,-0.8660254037844386,0.5000000000000001,41.4993,-81.6944,1,0,6285.4051724137935,6701.75,1.090983403483489,6,state,1.0662399346049345,6285.4051724137935,1.090983403483489,0,0,,0.9771068527268504,6700.28817283512,8.810055051500845,0,6285.4051724137935,6285.4051724137935,9428.10775862069,1257.0810344827587,6701.75,0,1.0,6955.414501792492,3015.3987938491646,16043.579705088003,17460,"Cleveland-Elyria, OH","Cleveland, OH",41.4993,-81.6944
17,2027-11,17,11,-0.5000000000000004,0.8660254037844384,41.4993,-81.6944,1,0,6285.4051724137935,6701.75,0.8089592037681962,6,state,1.0662399346049345,6285.4051724137935,0.8089592037681962,0,0,,0.971624999607889,4940.35980482444,8.505395836438248,0,6285.4051724137935,6285.4051724137935,9428.10775862069,1257.0810344827587,6701.75,0,1.0,5454.339260671779,2364.6337718097516,12581.15194207719,17460,"Cleveland-Elyria, OH","Cleveland, OH",41.4993,-81.6944
18,2027-12,18,12,-2.4492935982947064e-16,1.0,41.4993,-81.6944,1,0,6285.4051724137935,6701.75,0.9464638997368761,6,state,1.0662399346049345,6285.4051724137935,0.9464638997368761,0,0,,0.965370943699117,5742.903983071165,8.655894394549202,0,6285.4051724137935,6285.4051724137935,9428.10775862069,1257.0810344827587,6701.75,0,1.0,6597.6141216542455,2860.280671927086,15218.265999372927,17460,"Cleveland-Elyria, OH","Cleveland, OH",41.4993,-81.6944
19,2028-01,19,1,0.49999999999999994,0.8660254037844387,41.4993,-81.6944,1,0,6285.4051724137935,6701.75,0.7206465504301075,6,state,1.0662399346049345,6285.4051724137935,0.7206465504301075,0,0,,0.9635180437783475,4364.308508074235,8.38144414345639,0,6285.4051724137935,6285.4051724137935,9428.10775862069,1257.0810344827587,6701.75,0,1.0,4323.694323464141,1874.4623551315728,9973.170467562597,17460,"Cleveland-Elyria, OH","Cleveland, OH",41.4993,-81.6944
20,2028-02,20,2,0.8660254037844386,0.5000000000000001,41.4993,-81.6944,1,0,6285.4051724137935,6701.75,1.2671201645549717,6,state,1.0662399346049345,6285.4051724137935,1.2671201645549717,0,0,,0.9576317925910238,7626.927825937673,8.939571504947397,0,6285.4051724137935,6285.4051724137935,9428.10775862069,1257.0810344827587,6701.75,0,1.0,7879.204171436512,3415.891712696347,18174.422258303377,17460,"Cleveland-Elyria, OH","Cleveland, OH",41.4993,-81.6944
21,2028-03,21,3,1.0,6.123233995736766e-17,41.4993,-81.6944,1,0,6285.4051724137935,6701.75,1.2780401230546408,6,state,1.0662399346049345,6285.4051724137935,1.2780401230546408,0,0,,0.948722461916538,7621.087536575549,8.938805566093066,0,6285.4051724137935,6285.4051724137935,9428.10775862069,1257.0810344827587,6701.75,0,1.0,7984.265386127563,3461.439172158048,18416.759788492964,17460,"Cleveland-Elyria, OH","Cleveland, OH",41.4993,-81.6944
22,2028-04,22,4,0.8660254037844387,-0.49999999999999983,41.4993,-81.6944,1,0,6285.4051724137935,6701.75,1.17035920778307,6,state,1.0662399346049345,6285.4051724137935,1.17035920778307,0,0,,0.948722461916538,6978.974924851129,8.85080060332176,0,6285.4051724137935,6285.4051724137935,9428.10775862069,1257.0810344827587,6701.75,0,1.0,7811.769971688852,3386.656790100307,18018.876394254356,17460,"Cleveland-Elyria, OH","Cleveland, OH",41.4993,-81.6944
23,2028-05,23,5,0.49999999999999994,-0.8660254037844387,41.4993,-81.6944,1,0,6285.4051724137935,6701.75,1.1982593401616948,6,state,1.0662399346049345,6285.4051724137935,1.1982593401616948,0,0,,0.9576317925910238,7212.4473746171425,8.883702253957141,0,6285.4051724137935,6285.4051724137935,9428.10775862069,1257.0810344827587,6701.75,0,1.0,8354.457416797894,3621.929478305613,19270.656468369805,17460,"Cleveland-Elyria, OH","Cleveland, OH",41.4993,-81.6944
24,2028-06,24,6,1.2246467991473532e-16,-1.0,41.4993,-81.6944,1,0,6285.4051724137935,6701.75,1.13058452450613,6,state,1.0662399346049345,6285.4051724137935,1.13058452450613,0,0,,1.001762936395453,7118.709564741797,8.870622212105179,1,6285.4051724137935,6285.4051724137935,9428.10775862069,1257.0810344827587,6701.75,0,1.0,7144.951024056492,1975.9119410093592,25836.3361628797,17460,"Cleveland-Elyria, OH","Cleveland, OH",41.4993,-81.6944
25,2028-07,25,7,-0.4999999999999998,-0.8660254037844388,41.4993,-81.6944,1,0,6285.4051724137935,6701.75,1.012446483413022,6,state,1.0662399346049345,6285.4051724137935,1.012446483413022,0,0,,1.001762936395453,6374.8550497892475,8.76027348648975,1,6285.4051724137935,6285.4051724137935,9428.10775862069,1257.0810344827587,6701.75,0,1.0,5886.855220223832,1627.989819030225,21287.02770667215,17460,"Cleveland-Elyria, OH","Cleveland, OH",41.4993,-81.6944
26,2028-08,26,8,-0.8660254037844384,-0.5000000000000004,41.4993,-81.6944,1,0,6285.4051724137935,6701.75,1.187093501801768,6,state,1.0662399346049345,6285.4051724137935,1.187093501801768,0,0,,1.001762936395453,7474.517545877891,8.919388632768865,1,6285.4051724137935,6285.4051724137935,9428.10775862069,1257.0810344827587,6701.75,0,1.0,6361.214899803601,1759.1723774633406,23002.325138729386,17460,"Cleveland-Elyria, OH","Cleveland, OH",41.4993,-81.6944
27,2028-09,27,9,-1.0,-1.8369701987210297e-16,41.4993,-81.6944,1,0,6285.4051724137935,6701.75,1.0795861487844969,6,state,1.0662399346049345,6285.4051724137935,1.0795861487844969,0,0,,1.001762936395453,6797.599008948127,8.82447184184163,1,6285.4051724137935,6285.4051724137935,9428.10775862069,1257.0810344827587,6701.75,0,1.0,6045.137278259091,1671.7621846442642,21859.379909812887,17460,"Cleveland-Elyria, OH","Cleveland, OH",41.4993,-81.6944
28,2028-10,28,10,-0.8660254037844386,0.5000000000000001,41.4993,-81.6944,1,0,6285.4051724137935,6701.75,1.090983403483489,6,state,1.0662399346049345,6285.4051724137935,1.090983403483489,0,0,,1.001762936395453,6869.361662937184,8.834972027635297,1,6285.4051724137935,6285.4051724137935,9428.10775862069,1257.0810344827587,6701.75,0,1.0,7005.406001656294,1937.3212389680698,25331.737587403222,17460,"Cleveland-Elyria, OH","Cleveland, OH",41.4993,-81.6944
29,2028-11,29,11,-0.5000000000000004,0.8660254037844384,41.4993,-81.6944,1,0,6285.4051724137935,6701.75,0.8089592037681962,6,state,1.0662399346049345,6285.4051724137935,0.8089592037681962,0,0,,1.001762936395453,5093.600254139462,8.535936484117457,1,6285.4051724137935,6285.4051724137935,9428.10775862069,1257.0810344827587,6701.75,0,1.0,4622.033504899702,1278.2076690697345,16713.398172585934,17460,"Cleveland-Elyria, OH","Cleveland, OH",41.4993,-81.6944
30,2028-12,30,12,-2.4492935982947064e-16,1.0,41.4993,-81.6944,1,0,6285.4051724137935,6701.75,0.9464638997368761,6,state,1.0662399346049345,6285.4051724137935,0.9464638997368761,0,0,,1.001762936395453,5959.396639258696,8.69289230805622,1,6285.4051724137935,6285.4051724137935,9428.10775862069,1257.0810344827587,6701.75,0,1.0,5014.011238531026,1386.6077801249667,18130.800259789172,17460,"Cleveland-Elyria, OH","Cleveland, OH",41.4993,-81.6944
31,2029-01,31,1,0.49999999999999994,0.8660254037844387,41.4993,-81.6944,1,0,6285.4051724137935,6701.75,0.7206465504301075,6,state,1.0662399346049345,6285.4051724137935,0.7206465504301075,0,0,,1.001762936395453,4537.540873899671,8.420360845963293,1,6285.4051724137935,6285.4051724137935,9428.10775862069,1257.0810344827587,6701.75,0,1.0,3981.033470023803,1100.941286300378,14395.52470841362,17460,"Cleveland-Elyria, OH","Cleveland, OH",41.4993,-81.6944
32,2029-02,32,2,0.8660254037844386,0.5000000000000001,41.4993,-81.6944,1,0,6285.4051724137935,6701.75,1.2671201645549717,6,state,1.0662399346049345,6285.4051724137935,1.2671201645549717,0,0,,1.001762936395453,7978.404302884804,8.984619038896195,1,6285.4051724137935,6285.4051724137935,9428.10775862069,1257.0810344827587,6701.75,0,1.0,8287.322493680063,2291.8308913699316,29967.18229642265,17460,"Cleveland-Elyria, OH","Cleveland, OH",41.4993,-81.6944
33,2029-03,33,3,1.0,6.123233995736766e-17,41.4993,-81.6944,1,0,6285.4051724137935,6701.75,1.2780401230546408,6,state,1.0662399346049345,6285.4051724137935,1.2780401230546408,0,0,,1.001762936395453,8047.161668064674,8.993198980117963,1,6285.4051724137935,6285.4051724137935,9428.10775862069,1257.0810344827587,6701.75,0,1.0,7071.244519366323,1955.5286574491197,25569.811448272918,17460,"Cleveland-Elyria, OH","Cleveland, OH",41.4993,-81.6944
34,2029-04,34,4,0.8660254037844387,-0.49999999999999983,41.4993,-81.6944,1,0,6285.4051724137935,6701.75,1.17035920778307,6,state,1.0662399346049345,6285.4051724137935,1.17035920778307,0,0,,1.001762936395453,7369.15029884066,8.905193378305245,1,6285.4051724137935,6285.4051724137935,9428.10775862069,1257.0810344827587,6701.75,0,1.0,6846.477124892058,1893.3699978311681,24757.046470243058,17460,"Cleveland-Elyria, OH","Cleveland, OH",41.4993,-81.6944
35,2029-05,35,5,0.49999999999999994,-0.8660254037844387,41.4993,-81.6944,1,0,6285.4051724137935,6701.75,1.1982593401616948,6,state,1.0662399346049345,6285.4051724137935,1.1982593401616948,0,0,,1.001762936395453,7544.823090141283,8.928749456059307,1,6285.4051724137935,6285.4051724137935,9428.10775862069,1257.0810344827587,6701.75,0,1.0,7213.443460516944,1994.853291707967,26084.006665735327,17460,"Cleveland-Elyria, OH","Cleveland, OH",41.4993,-81.6944
36,2029-06,36,6,1.2246467991473532e-16,-1.0,41.4993,-81.6944,1,0,6285.4051724137935,6701.75,1.13058452450613,6,state,1.0662399346049345,6285.4051724137935,1.13058452450613,0,0,,1.001762936395453,7118.709564741797,8.870622212105179,1,6285.4051724137935,6285.4051724137935,9428.10775862069,1257.0810344827587,6701.75,0,1.0,7159.840894982486,1980.0296842470245,25890.17833889611,17460,"Cleveland-Elyria, OH","Cleveland, OH",41.4993,-81.6944
