kpi,cluster_id,n_sites,avg_pairwise_corr,min_pairwise_corr,radius_km,dominant_state,members
total_wash_count,25,3,0.9345577045017123,0.9012533796724205,4.870187266534846,FL,"Coast 2 Coast__1, Woodies__18, Woodies__19"
total_wash_count,26,3,0.8750583016370829,0.7876710758087563,10.52520709668663,FL,"Gate Express__19, Gate Express__5, Gate Express__6"
total_wash_count,27,3,0.9433792491628848,0.9288085667573388,7.42846889598327,TN,"Wash N Roll__2, Wash N Roll__3, Wash N Roll__4"
total_wash_count,28,3,0.8321433708895176,0.7237683636701824,4.314544214722105,CA,"Extreme Express__1, Monkey Shine Car Wash__1, Stevens Creek Xpress__1"
total_wash_count,29,3,0.806620926280445,0.7345080990314099,11.58917911119179,AZ,"Fast Lap Car Wash__1, Sonoran Express Car Wash__2, Super Shine Car Wash__1"
total_wash_count,30,3,0.9380984380218634,0.9103715835856233,10.990800602152406,GA,"Blue Penguin Car Wash__3, Polished Peach Car Wash__1, Zips Express Car Wash__1"
total_wash_count,31,3,0.7749206406029896,0.7299499984945622,3.384346134441168,CA,"Fast N Furious Speed Wash__1, Magic Brush__3, Magnus Car Wash__1"
total_wash_count,32,3,0.92724845442447,0.8968412553660092,7.3412832052133865,TX,"Feel Great Car Wash__1, Zips Express Car Wash__20, Zips Express Car Wash__21"
total_wash_count,33,3,0.8605011336468181,0.8145890035508262,12.29961401072764,FL,"Boca Best Car Wash__1, Car Wash Palace__1, Cool Clean Car Wash__1"
total_wash_count,34,3,0.9172020109399521,0.8789121037225255,7.800520280006591,FL,"Soapy Shark__2, Waters Car Wash__3, Xcell Auto Spa__1"
total_wash_count,35,3,0.8713381876307262,0.8037552126443104,4.988655577633215,NY,"Flawless Auto Bath Inc__1, H2O Auto Spa__1, Staten Island Auto Bath Inc__1"
total_wash_count,36,3,0.8910726866112034,0.8399976384757074,9.966116214848023,FL,"Bubble Down__3, Radiant Express Car Wash__8, Woodies__15"
total_wash_count,37,3,0.9526305643779857,0.9262156766293911,9.069976712777214,FL,"Wash City__11, Wash City__12, Wash City__9"
total_wash_count,38,3,0.8948290719028913,0.8768449400169877,7.28005006974687,NY,"Seaford Car Wash__1, Sunrise Car Wash__1, Texas Car Wash__1"
total_wash_count,39,3,0.8287709883466473,0.7211963566290629,6.957237598962699,MI,"Ford Road Car Wash__1, Splash Auto Wash__1, Suds N Vac__1"
total_wash_count,40,3,0.9197568286201406,0.8807805560080083,10.535447461686168,IL,"Raceway Car Wash__2, Vipexpresscarwash.net__1, Wash U__4"
total_wash_count,41,3,0.8387316233716987,0.7414237435885307,11.67634347099406,IN,"Drip Auto Spa__1, Wash Up__3, Wash Up__7"
total_wash_count,42,3,0.9186399722415054,0.8893140674176547,3.6222990371764054,TN,"Riptide__14, Riptide__15, Riptide__16"
total_wash_count,43,3,0.8727827339601216,0.7677660957782012,9.493973541048186,CA,"Chemical Guys Car Wash__1, Crown America__1, Ride Thru__1"
total_wash_count,44,3,0.8247352317923592,0.7007228265603825,9.781852876510781,MS,"Century Car Wash__2, Century Car Wash__4, Century Car Wash__8"
total_wash_count,45,3,0.9386033401131172,0.9171511163622114,3.142983808830374,FL,"Jammin Car Wash__1, Radiant Express Car Wash__4, Woodies__9"
total_wash_count,46,3,0.9567360504589519,0.9310429345372044,7.415142221328065,TX,"JJscarwash__1, JJscarwash__3, JJscarwash__4"
total_wash_count,47,3,0.9669707986951992,0.9569225432380114,7.850397045844744,GA,"Mr Clean Car Wash__16, Top Wash__1, Top Wash__3"
total_wash_count,48,3,0.8702742546660337,0.7981330925481981,6.703499157525666,GA,"Aqua Blue Car Wash__1, Aqua Blue Car Wash__3, Orbit Car Wash__1"
membership_sales_amount,0,6,0.883160789639577,0.7046652144059625,6.768339600796324,MO,"Blue Iguana__1, Blue Iguana__3, Blue Iguana__4, Blue Iguana__5, Blue Iguana__6, Blue Iguana__7"
membership_sales_amount,1,6,0.9769961748174126,0.9123336830222861,8.982336183835594,MO,"Scrubbles STL__1, Scrubbles STL__11, Scrubbles STL__4, Scrubbles STL__6, Scrubbles STL__7, Scrubbles STL__8"
membership_sales_amount,2,5,0.9755895572005567,0.9288313640030069,10.345132550409323,FL,"Woodies__12, Woodies__13, Woodies__14, Woodies__3, Woodies__7"
membership_sales_amount,3,4,0.9654383549938791,0.925508480055467,8.013010902218237,SC,"Colonial Car Wash__3, Colonial Car Wash__4, Colonial Car Wash__5, Colonial Car Wash__6"
membership_sales_amount,4,4,0.9837437275038584,0.9605130675478133,10.708218396212285,FL,"Gate Express__2, Gate Express__5, Gate Express__7, Gate Express__8"
membership_sales_amount,5,4,0.9334377960929591,0.8766892363633941,11.538135851950756,CA,"Chemical Guys Car Wash__1, Clean Wave__1, Crown America__1, Googie__1"
membership_sales_amount,6,3,0.9805271753726782,0.9701800034165561,7.415142221328065,TX,"JJscarwash__1, JJscarwash__3, JJscarwash__4"
membership_sales_amount,7,3,0.9314306748435294,0.8927892711928868,8.890484924248,FL,"Bubble Down__3, Bubble Down__4, Jules Car Wash__4"
membership_sales_amount,8,3,0.986369350005039,0.9835765541047506,10.928194684431322,FL,"Jammin Car Wash__3, Radiant Express Car Wash__11, Vortex Express__1"
membership_sales_amount,9,3,0.8701262337452652,0.8229094106332437,11.067586089122152,FL,"Jammin Car Wash__1, Woodies__16, Woodies__9"
membership_sales_amount,10,3,0.8159513155169545,0.7125085014655765,10.643444873803928,FL,"In and Out Express Car Wash__1, Woodies__10, Woodies__6"
membership_sales_amount,11,3,0.9641507854901085,0.943152186706808,10.935084771847793,CA,"Beach Bum Express__1, San Diego Car Care Costa Verde__3, San Diego Car Care Costa Verde__4"
membership_sales_amount,12,3,0.8950659654141124,0.7947920157054403,5.9893175649448525,CA,"Elite Car Wash__1, Super Scrub Car Wash__1, Wilson Way Chevron__1"
membership_sales_amount,13,3,0.8769104623557825,0.7987219049379352,11.51002710330555,CA,"Happy Car Wash__1, San Diego Car Care Costa Verde__1, San Diego Car Care Costa Verde__2"
membership_sales_amount,14,3,0.9223165815391869,0.8667518448229504,11.12180786971328,FL,"Bubble Down__6, Radiant Express Car Wash__10, Radiant Express Car Wash__9"
membership_sales_amount,15,3,0.9881889085964614,0.983533211235637,7.083563233664361,CO,"Express Car Wash__1, Express Car Wash__2, Express Car Wash__4"
membership_sales_amount,16,3,0.8701048839776798,0.8345488684946571,5.999153615814866,MS,"Go Shine__1, Go Shine__3, Go Shine__5"
membership_sales_amount,17,3,0.9216402133963518,0.9087322177346341,5.885447761617031,TX,"Cadillac Express Carwash__7, Cadillac Express Carwash__8, Mint Express Carwash__4"
membership_sales_amount,18,3,0.9701298966418292,0.961793249632466,8.202397835672055,SC,"Sonic Suds__1, Sonic Suds__2, Sonic Suds__4"
membership_sales_amount,19,3,0.8896229580394701,0.8622380288307707,11.410004241803279,FL,"Express Wash__4, Galaxy Car Wash__1, Zoom Express Car Wash__1"
membership_sales_amount,20,3,0.9357772078079747,0.8790716431187495,7.365190455945608,WV,"Wash Rite__2, Wash Rite__3, Wash Rite__4"
membership_sales_amount,21,3,0.9572278597704372,0.9338025541675221,10.273859909640144,IL,"Wash U__5, Wash U__7, Wash U__8"
membership_sales_amount,22,3,0.9717832826266006,0.9454740358542614,6.31251408385743,FL,"Gate Express__13, Gate Express__14, Gate Express__15"
membership_sales_amount,23,3,0.9897315941296257,0.9861681306041775,8.961205974557789,FL,"Gate Express__10, Gate Express__11, Gate Express__9"
membership_sales_amount,24,3,0.9053887294261503,0.898994069353829,11.880533627682803,FL,"Splash__1, Splash__2, Splash__4"
membership_sales_amount,25,3,0.8758600126374146,0.7815109271597851,6.957237598962699,MI,"Ford Road Car Wash__1, Splash Auto Wash__1, Suds N Vac__1"
