client_id,site_id,address1,company_name,file_name,matched_address_in_file,year_5_max_hourly[car_wash_volume_estimate],tunnel_length_predicted,tunnel_length_actual,project_cost_total_investment[car_wash_acquisition_budget],project_cost_owner_investment[car_wash_acquisition_budget],project_cost_bank_debt_total[car_wash_acquisition_budget],total_debt_monthly_payment[bank_debt_allocation],2020_volume,2021_volume,2022_volume,2023_volume,2024_volume,2025_volume,2026_volume,operational_start
pelicancw_000512,1,13020 US-1,"Sebastian Family Car Wash, LLC","Sonny's Express Exterior Proforma 13020 US-1, Sebastian_0695w00000RVGPpAAP.xlsx","13020 US-1, Sebastian",81.85,31.0424,,0.0,0.0,0.0,0.0,,,,12631.0,62599.0,74044.0,38058.0,08-2023
pelicancw_000512,1,13020 US-1,"Sebastian Family Car Wash, LLC","Sonny's Express Exterior Proforma 13020 US-1, Sebastian_0695w00000RVGPpAAP.xlsx",13020 US-1,81.85,31.0424,,0.0,0.0,0.0,0.0,,,,12631.0,62599.0,74044.0,38058.0,08-2023
bluewave_000567,9,710 S Main St,Shine on Woodruff,"Sonny's Express Exterior Proforma - 710 N Main St, Woodruff, SC 29388_069Uc00000A2hmHIAR.pdf","710 N Main St, Woodruff, SC 29388",63.0,25.2972,,3000000.0,600000.0,2400000.0,21808.82,,,,44707.0,82188.0,81193.0,38511.0,06-2023
bluewave_000567,80,14530 Blanco Rd,Snap Clean Car Wash,"Sonny's Express Exterior Proforma - 14530 Blanco Rd, San Antonio, TX 78216_069Uc000009nE83IAE.pdf","14530 Blanco Rd, San Antonio, TX 78216",117.0,41.7555,,0.0,0.0,0.0,0.0,,,,,,,18178.0,02-2026
soapyshark_000467,1,2200 Okeechobee Blvd,Soapy Shark Car Wash,Sonny's Express Exterior Proforma_069f200000960PmAAI.xlsx,"2200 Okeechobee Blvd., West Palm Beach, FL 33409, Average Daily Wash Hours",173.05,58.8387,,0.0,0.0,0.0,0.0,,,1648.0,66776.0,109464.0,105572.0,40651.0,12-2022
soapyshark_000467,1,2200 Okeechobee Blvd,Soapy Shark Car Wash,Sonny's Express Exterior Proforma_069f200000960PmAAI.xlsx,2200 Okeechobee Blvd.,173.05,58.8387,,0.0,0.0,0.0,0.0,,,1648.0,66776.0,109464.0,105572.0,40651.0,12-2022
soapyshark_000467,1,2200 Okeechobee Blvd,Soapy Shark Car Wash,Sonny's Express Exterior Proforma_069f200000960PmAAI.xlsx,"2200 Okeechobee Blvd., West Palm Beach, FL 33409",173.05,58.8387,,0.0,0.0,0.0,0.0,,,1648.0,66776.0,109464.0,105572.0,40651.0,12-2022
peakscw_000570,1,801 Wadsworth Blvd,Sonnys Car Wash,Sonny's Express Exterior Proforma_0695w00000NQbdyAAD.xlsx,801 Wadsworth Blvd.,167.87,57.2600,,0.0,0.0,0.0,0.0,,,,10036.0,22860.0,,,08-2023
peakscw_000570,1,801 Wadsworth Blvd,Sonnys Car Wash,Sonny's Express Exterior Proforma_0695w00000NQbdyAAD.xlsx,"801 Wadsworth Blvd., Lakewood, CO 80214, Average Daily Wash Hours",167.87,57.2600,,0.0,0.0,0.0,0.0,,,,10036.0,22860.0,,,08-2023
peakscw_000570,1,801 Wadsworth Blvd,Sonnys Car Wash,Sonny's Express Exterior Proforma_0695w00000NQbdyAAD.xlsx,"801 Wadsworth Blvd., Lakewood, CO 80214",167.87,57.2600,,0.0,0.0,0.0,0.0,,,,10036.0,22860.0,,,08-2023
southernshine_000690,3,108 Cedar Lane Rd,Southern Shine,"Sonny's Express Exterior Proforma - 108 Cedar Lane Rd., Greenville, SC 29601 (29K VPD)_069Uc00000BWM7MIAX.pdf","108 Cedar Lane Rd., Greenville, SC 29601 (29K VPD)",103.0,37.4886,,4700000.0,940000.0,3760000.0,26574.9,,,,,,11401.0,11409.0,01-2025
southernshine_000690,3,108 Cedar Lane Rd,Southern Shine,"Sonny's Express Exterior Proforma - 108 Cedar Lane Rd., Greenville, SC 29601_069Uc000007ktWxIAI.pdf","108 Cedar Lane Rd., Greenville, SC 29601",73.0,28.3450,,7650000.0,1530000.0,6120000.0,53470.24,,,,,,11401.0,11409.0,01-2025
southernshine_000690,3,108 Cedar Lane Rd,Southern Shine,"Sonny's Express Exterior Proforma - 108 Cedar Lane Rd., Greenville, SC 29601_069Uc00000BWPWQIA5.pdf","108 Cedar Lane Rd., Greenville, SC 29601",61.0,24.6876,,4700000.0,940000.0,3760000.0,26574.9,,,,,,11401.0,11409.0,01-2025
smittyscw_000489,17,19220 Blanco Rd,Splash Express Wash,Sonny's Express Exterior Proforma_0695w00000JZUA6AAP.pdf,19220 Blanco Road,129.0,45.4130,,0.0,0.0,0.0,0.0,,,,,,,5357.0,02-2026
smittyscw_000489,17,19220 Blanco Rd,Splash Express Wash,Sonny's Express Exterior Proforma_0695w00000JZUA7AAP.xlsx,"19220 Blanco Road, San Antonio TX 78258",128.58,45.2850,,0.0,0.0,0.0,0.0,,,,,,,5357.0,02-2026
smittyscw_000489,17,19220 Blanco Rd,Splash Express Wash,Sonny's Express Exterior Proforma_0695w00000JZUA7AAP.xlsx,"19220 Blanco Road, San Antonio TX 78258, Average Daily Wash Hours",128.58,45.2850,,0.0,0.0,0.0,0.0,,,,,,,5357.0,02-2026
smittyscw_000489,17,19220 Blanco Rd,Splash Express Wash,Sonny's Express Exterior Proforma_0695w00000JZUA7AAP.xlsx,19220 Blanco Road,128.58,45.2850,,0.0,0.0,0.0,0.0,,,,,,,5357.0,02-2026
118135glenville,1,172 Freemans Bridge Rd,Spritz Car Wash,Sonny's Express Exterior Proforma 172 Freemans Bridge Rd Scotia_0695w00000QBiivAAD.xlsx,172 Freemans Bridge Rd Scotia,46.16,20.1646,,0.0,0.0,0.0,0.0,19245.0,22905.0,20674.0,18677.0,20224.0,21668.0,12398.0,01-2020
118135glenville,1,172 Freemans Bridge Rd,Spritz Car Wash,Sonny's Express Exterior Proforma 172 Freemans Bridge Rd Scotia_0695w00000QBiivAAD.xlsx,"172 Freemans Bridge Rd., Scotia, NY 12302, Average Daily Wash Hours",46.16,20.1646,,0.0,0.0,0.0,0.0,19245.0,22905.0,20674.0,18677.0,20224.0,21668.0,12398.0,01-2020
118135glenville,1,172 Freemans Bridge Rd,Spritz Car Wash,Sonny's Express Exterior Proforma 172 Freemans Bridge Rd Scotia_0695w00000QBiivAAD.xlsx,"172 Freemans Bridge Rd., Scotia, NY 12302",46.16,20.1646,,0.0,0.0,0.0,0.0,19245.0,22905.0,20674.0,18677.0,20224.0,21668.0,12398.0,01-2020
118135glenville,1,172 Freemans Bridge Rd,Spritz Car Wash,Sonny's Express Exterior Proforma 172 Freemans Bridge Rd Scotia_0695w00000QBiivAAD.xlsx,172 Freemans Bridge Rd.,46.16,20.1646,,0.0,0.0,0.0,0.0,19245.0,22905.0,20674.0,18677.0,20224.0,21668.0,12398.0,01-2020
118135glenville,1,172 Freemans Bridge Rd,Spritz Car Wash,Sonny's Express Exterior Proforma_0695w00000KvIHcAAN.xlsx,"172 Freemans Bridge Rd., Scotia, NY 12302, Average Daily Wash Hours",48.31,20.8199,,0.0,0.0,0.0,0.0,19245.0,22905.0,20674.0,18677.0,20224.0,21668.0,12398.0,01-2020
118135glenville,1,172 Freemans Bridge Rd,Spritz Car Wash,Sonny's Express Exterior Proforma_0695w00000KvIHcAAN.xlsx,"172 Freemans Bridge Rd., Scotia, NY 12302",48.31,20.8199,,0.0,0.0,0.0,0.0,19245.0,22905.0,20674.0,18677.0,20224.0,21668.0,12398.0,01-2020
118135glenville,1,172 Freemans Bridge Rd,Spritz Car Wash,Sonny's Express Exterior Proforma_0695w00000KvIHcAAN.xlsx,172 Freemans Bridge Rd.,48.31,20.8199,,0.0,0.0,0.0,0.0,19245.0,22905.0,20674.0,18677.0,20224.0,21668.0,12398.0,01-2020
118135glenville,1,172 Freemans Bridge Rd,Spritz Car Wash,Sonny's Express Exterior Proforma_0695w00000QBij0AAD.xlsx,"172 Freemans Bridge Rd., Scotia, NY 12302, Average Daily Wash Hours",48.31,20.8199,,0.0,0.0,0.0,0.0,19245.0,22905.0,20674.0,18677.0,20224.0,21668.0,12398.0,01-2020
118135glenville,1,172 Freemans Bridge Rd,Spritz Car Wash,Sonny's Express Exterior Proforma_0695w00000QBij0AAD.xlsx,"172 Freemans Bridge Rd., Scotia, NY 12302",48.31,20.8199,,0.0,0.0,0.0,0.0,19245.0,22905.0,20674.0,18677.0,20224.0,21668.0,12398.0,01-2020
118135glenville,1,172 Freemans Bridge Rd,Spritz Car Wash,Sonny's Express Exterior Proforma_0695w00000QBij0AAD.xlsx,172 Freemans Bridge Rd.,48.31,20.8199,,0.0,0.0,0.0,0.0,19245.0,22905.0,20674.0,18677.0,20224.0,21668.0,12398.0,01-2020
stagscw_000728,1,5325 I-30,Staggs Car Wash,"Sonny's Express Exterior Proforma -5325 I-30, Rockwall, TX 75087_0695w00000XpJxyAAF.pdf","5325 I-30, Rockwall, TX 75087",4.0,7.3148,,6056957.0,1211391.4,4845565.6,43596.81,,,,,,56184.0,50332.0,06-2025
sudstop_000639,13,1211 Hwy 17 N,Sud Stop,"Pro Forma - 1211 Highway 17 N North Myrtle Beach, SC 29582 (split traffic pattern)_069Uc00000MVVaoIAH.pdf",1211 Highway 17 N,64.0,25.6019,,8107500.0,1621500.0,6486000.0,54430.28,,,,,,117147.0,85086.0,03-2025
sudstop_000639,13,1211 Hwy 17 N,Sud Stop,"Pro Forma - 1211 Highway 17 N North Myrtle Beach, SC 29582_069Uc00000MVK2nIAH.pdf",1211 Highway 17 N,128.0,45.1082,,8107500.0,1621500.0,6486000.0,54430.28,,,,,,117147.0,85086.0,03-2025
sudstop_000639,11,1405 SC-72,Sud Stop,"Sonny's Express Proforma - 1405 SC-72 Greenwood, SC 29649_069Uc00000MlKwQIAV.pdf","1405 SC-72 Greenwood, SC 29649",71.0,27.7354,,7532500.0,1506500.0,6026000.0,50569.97,,,,,726.0,99972.0,55873.0,12-2024
sudstop_000639,4,1617 John B White Sr Blvd,Sud Stop,"Sonny's Express Proforma - 1617 John B White Sr Blvd Spartanburg, SC 29301_069Uc00000MXMWlIAP.pdf","1617 John B White Sr Blvd Spartanburg, SC 29301",112.0,40.2316,,7725850.0,1545170.0,6180680.0,51868.04,,,,,13674.0,89200.0,48987.0,09-2024
sudstop_000639,8,17235 Panama City Beach Pkwy,Sud Stop,"Sonny's Express Exterior Proforma - 17235 Panama City Beach Pkwy, Panama City Beach, FL 32413_069Uc00000Mw8QMIAZ.pdf","17235 Panama City Beach Pkwy, Panama City Beach, FL 32413",43.0,19.2015,,850000.0,170000.0,680000.0,5706.54,,,,,31841.0,83365.0,43126.0,06-2024
blueskyexpress_000138,1,2185 Beaver Ruin Rd,Sud Stop,"Sonny's Express Exterior Proforma - 2185 Beaver Ruin Rd, Norcross, GA 30071_069Uc00000MownMIAR.pdf","2185 Beaver Ruin Rd, Norcross, GA 30071",131.0,46.0225,38,7885000.0,1577000.0,6308000.0,52936.51,72143.0,106296.0,115870.0,132250.0,,,,01-2020
sudstop_000639,3,2185 Beaver Ruin Rd,Sud Stop,"Sonny's Express Exterior Proforma - 2185 Beaver Ruin Rd, Norcross, GA 30071_069Uc00000MownMIAR.pdf","2185 Beaver Ruin Rd, Norcross, GA 30071",131.0,46.0225,38,7885000.0,1577000.0,6308000.0,52936.51,,,,,77656.0,142531.0,63401.0,04-2024
sudstop_000639,9,2750 US Hwy 331 S.,Sud Stop,"SONNY'S Express Proforma - 2750 US-331, Defuniak Springs, FL 32435_069Uc00000MJANCIA5.pdf","2750 US-331, Defuniak Springs, FL 32435",101.0,36.8790,50,7590000.0,1518000.0,6072000.0,50956.0,,,,,18498.0,65423.0,29434.0,07-2024
bigdans_000378,20,3301 W Hallandale Beach Blvd,Sud Stop,"Sonny's Express Exterior Proforma - 3301 W Hallandale Beach Blvd Pembroke Park, FL 33023_069Uc00000Mq4KhIAJ.pdf","3301 W Hallandale Beach Blvd Pembroke Park, FL 33023",128.0,45.1082,46,8655000.0,1731000.0,6924000.0,58105.96,,,,12.0,,,,10-2023
sudstop_000639,5,3301 W Hallandale Beach Blvd,Sud Stop,"Sonny's Express Exterior Proforma - 3301 W Hallandale Beach Blvd Pembroke Park, FL 33023_069Uc00000Mq4KhIAJ.pdf","3301 W Hallandale Beach Blvd Pembroke Park, FL 33023",128.0,45.1082,46,8655000.0,1731000.0,6924000.0,58105.96,,,,,94457.0,278714.0,122212.0,05-2024
sudstop_000639,10,4150 Eastdale Cir,Sud Stop,"SONNY'S Express Proforma - 4150 Eastdale Cir., Montgomery, AL 36117_069Uc00000MldR3IAJ.pdf","4150 Eastdale Cir., Montgomery, AL 36117",136.0,47.5465,44,8055000.0,1611000.0,6444000.0,54077.81,,,,,23785.0,71777.0,33424.0,06-2024
bigdans_000378,18,5225 24th St E,Sud Stop,"SONNY'S Express Proforma - 5225 24th St E, Bradenton, FL 34203_069Uc00000M8egRIAR.pdf","5225 24th St E, Bradenton, FL 34203",132.0,46.3273,46,8575000.0,1715000.0,6860000.0,57568.87,,,,48279.0,28053.0,,,07-2023
sudstop_000639,1,5225 24th St E,Sud Stop,"SONNY'S Express Proforma - 5225 24th St E, Bradenton, FL 34203_069Uc00000M8egRIAR.pdf","5225 24th St E, Bradenton, FL 34203",132.0,46.3273,46,8575000.0,1715000.0,6860000.0,57568.87,,,,,80138.0,130542.0,64288.0,03-2024
sudstop_000639,7,620 Pelham Rd S,Sud Stop,"Sonny's Express Exterior Proforma - 620 Pelham Rd S Jacksonville, AL 36265 (FT)_069Uc00000MWqWrIAL.pdf","620 Pelham Rd S Jacksonville, AL 36265 (FT)",98.0,35.9646,43,7480000.0,1496000.0,5984000.0,50217.51,,,,,38614.0,89155.0,41731.0,06-2024
sudstop_000639,7,620 Pelham Rd S,Sud Stop,"Sonny's Express Exterior Proforma - 620 Pelham Rd S Jacksonville, AL 36265_069Uc00000MX2plIAD.pdf","620 Pelham Rd S Jacksonville, AL 36265",49.0,21.0302,43,7480000.0,1496000.0,5984000.0,50217.51,,,,,38614.0,89155.0,41731.0,06-2024
lakehavasuexp_000487,1,108 N Lake Havasu Ave,Sun Country Mobil,Sonny's Express Exterior Proforma_0695w00000OuG88AAF.xlsx,"108 N Lake Havasu Ave., Lake Havasu City AZ 86403",65.22,25.9738,,0.0,0.0,0.0,0.0,,,,4914.0,26996.0,52276.0,34538.0,05-2023
lakehavasuexp_000487,1,108 N Lake Havasu Ave,Sun Country Mobil,Sonny's Express Exterior Proforma_0695w00000OuG88AAF.xlsx,"108 N Lake Havasu Ave., Lake Havasu City AZ 86403, Average Daily Wash Hours",65.22,25.9738,,0.0,0.0,0.0,0.0,,,,4914.0,26996.0,52276.0,34538.0,05-2023
lakehavasuexp_000487,1,108 N Lake Havasu Ave,Sun Country Mobil,Sonny's Express Exterior Proforma_0695w00000OuG88AAF.xlsx,108 N Lake Havasu Ave.,65.22,25.9738,,0.0,0.0,0.0,0.0,,,,4914.0,26996.0,52276.0,34538.0,05-2023
splashcarwash_000318,1,905 Abbott St,Swift Car Wash,"Sonny's Express Exterior Proforma - 905 Abbott St, Salinas, CA 93901_069Uc00000BqqQxIAJ.xlsx","905 Abbott Street, Salinas CA 93901, Average Daily Wash Hours",62.34,25.0960,38,3650000.0,730000.0,2920000.0,26534.06,,72706.0,85327.0,82928.0,7323.0,,,02-2021
splashcarwash_000318,1,905 Abbott St,Swift Car Wash,"Sonny's Express Exterior Proforma - 905 Abbott St, Salinas, CA 93901_069Uc00000BqqQxIAJ.xlsx","905 Abbott Street, Salinas CA 93901",62.34,25.0960,38,3650000.0,730000.0,2920000.0,26534.06,,72706.0,85327.0,82928.0,7323.0,,,02-2021
splashcarwash_000318,1,905 Abbott St,Swift Car Wash,"Sonny's Express Exterior Proforma - 905 Abbott St, Salinas, CA 93901_069Uc00000BqqQxIAJ.xlsx","905 Abbott St, Salinas, CA 93901",62.34,25.0960,38,3650000.0,730000.0,2920000.0,26534.06,,72706.0,85327.0,82928.0,7323.0,,,02-2021
splashcarwash_000318,1,905 Abbott St,Swift Car Wash,"Sonny's Express Exterior Proforma - 905 Abbott St, Salinas, CA 93901_069Uc00000BqqQxIAJ.xlsx",905 Abbott Street,62.34,25.0960,38,3650000.0,730000.0,2920000.0,26534.06,,72706.0,85327.0,82928.0,7323.0,,,02-2021
splashcarwash_000318,1,905 Abbott St,Swift Car Wash,"Sonny's Express Exterior Proforma - 905 Abbott St, Salinas, CA 93901_069Uc00000BqyY1IAJ.pdf","905 Abbott St, Salinas, CA 93901",62.0,24.9924,38,3650000.0,730000.0,2920000.0,26534.06,,72706.0,85327.0,82928.0,7323.0,,,02-2021
splashcarwash_000318,1,905 Abbott St,Swift Car Wash,"Sonny's Express Exterior Proforma - 905 Abbott St, Salinas, CA 93901_069Uc00000BvrhDIAR.pdf","905 Abbott St, Salinas, CA 93901",62.0,24.9924,38,3650000.0,730000.0,2920000.0,26534.06,,72706.0,85327.0,82928.0,7323.0,,,02-2021
splashcarwash_000318,1,905 Abbott St,Swift Car Wash,"Sonny's Express Exterior Proforma - 905 Abbott St, Salinas, CA 93901_069Uc00000BvrneIAB.xlsx","905 Abbott Street, Salinas CA 93901, Average Daily Wash Hours",62.34,25.0960,38,3650000.0,730000.0,2920000.0,26534.06,,72706.0,85327.0,82928.0,7323.0,,,02-2021
splashcarwash_000318,1,905 Abbott St,Swift Car Wash,"Sonny's Express Exterior Proforma - 905 Abbott St, Salinas, CA 93901_069Uc00000BvrneIAB.xlsx","905 Abbott Street, Salinas CA 93901",62.34,25.0960,38,3650000.0,730000.0,2920000.0,26534.06,,72706.0,85327.0,82928.0,7323.0,,,02-2021
splashcarwash_000318,1,905 Abbott St,Swift Car Wash,"Sonny's Express Exterior Proforma - 905 Abbott St, Salinas, CA 93901_069Uc00000BvrneIAB.xlsx","905 Abbott St, Salinas, CA 93901",62.34,25.0960,38,3650000.0,730000.0,2920000.0,26534.06,,72706.0,85327.0,82928.0,7323.0,,,02-2021
splashcarwash_000318,1,905 Abbott St,Swift Car Wash,"Sonny's Express Exterior Proforma - 905 Abbott St, Salinas, CA 93901_069Uc00000BvrneIAB.xlsx",905 Abbott Street,62.34,25.0960,38,3650000.0,730000.0,2920000.0,26534.06,,72706.0,85327.0,82928.0,7323.0,,,02-2021
galaxycw_000689,1,925 Lockwood Blvd,Tech Zone,Sonny's Express Exterior Proforma_0695w00000IU8STAA1.xlsx,925 Lockwood Blvd.,76.0,29.2594,,0.0,0.0,0.0,0.0,,,,,,69689.0,48480.0,02-2025
galaxycw_000689,1,925 Lockwood Blvd,Tech Zone,Sonny's Express Exterior Proforma_0695w00000IU8STAA1.xlsx,"925 Lockwood Blvd., Oviedo, FL 32765",76.0,29.2594,,0.0,0.0,0.0,0.0,,,,,,69689.0,48480.0,02-2025
galaxycw_000689,1,925 Lockwood Blvd,Tech Zone,Sonny's Express Exterior Proforma_0695w00000IU8STAA1.xlsx,"925 Lockwood Blvd., Oviedo, FL 32765, Average Daily Wash Hours",76.0,29.2594,,0.0,0.0,0.0,0.0,,,,,,69689.0,48480.0,02-2025
1003445texasstar,1,810 E NASA Pkwy,Texas Star Wash LLC,Flexserve_proforma_ Sonny's_069f2000005RkTVAA0.xlsx,"810 E NASA Pkwy, Webster, TX 77598, SITE-SPECIFIC FACTORS, (Enter the number one ""1"" in the block that best matches your site)",38.85,17.9366,,0.0,0.0,0.0,0.0,12696.0,11649.0,9086.0,7575.0,7259.0,6602.0,2511.0,01-2020
1003445texasstar,1,810 E NASA Pkwy,Texas Star Wash LLC,Flexserve_proforma_ Sonny's_069f2000005RkTVAA0.xlsx,"810 E NASA Pkwy, Webster, TX 77598",38.85,17.9366,,0.0,0.0,0.0,0.0,12696.0,11649.0,9086.0,7575.0,7259.0,6602.0,2511.0,01-2020
1003445texasstar,1,810 E NASA Pkwy,Texas Star Wash LLC,Flexserve_proforma_ Sonny's_069f2000005RkTVAA0.xlsx,"810 E NASA Pkwy, Webster, TX 77598, PRO FORMA PROCESSING DATA",38.85,17.9366,,0.0,0.0,0.0,0.0,12696.0,11649.0,9086.0,7575.0,7259.0,6602.0,2511.0,01-2020
bigpeachcw_000300,9,3738 N Monroe St,The GTW Group,Express Exterior Proforma_0695w0000097nchAAA.xlsx,3738 Monroe Street,120.4,42.7918,,0.0,0.0,0.0,0.0,,,,,24109.0,39550.0,17215.0,03-2024
bigpeachcw_000300,9,3738 N Monroe St,The GTW Group,Express Exterior Proforma_0695w0000097nchAAA.xlsx,"3738 Monroe Street, Tallahassee FL 32303, Address Line 3",120.4,42.7918,,0.0,0.0,0.0,0.0,,,,,24109.0,39550.0,17215.0,03-2024
smittyscw_000489,17,19220 Blanco Rd,The Rock Wash,Sonny's Express Exterior Proforma_0695w00000CEJwWAAX.xlsx,"19220 Blanco Rd., San Antonio, TX 78258",117.32,41.8531,,0.0,0.0,0.0,0.0,,,,,,,5357.0,02-2026
smittyscw_000489,17,19220 Blanco Rd,The Rock Wash,Sonny's Express Exterior Proforma_0695w00000CEJwWAAX.xlsx,19220 Blanco Rd.,117.32,41.8531,,0.0,0.0,0.0,0.0,,,,,,,5357.0,02-2026
smittyscw_000489,17,19220 Blanco Rd,The Rock Wash,Sonny's Express Exterior Proforma_0695w00000CEJwWAAX.xlsx,"19220 Blanco Rd., San Antonio, TX 78258, Average Daily Wash Hours",117.32,41.8531,,0.0,0.0,0.0,0.0,,,,,,,5357.0,02-2026
buffitautowash_000111,2,1699 Stick Ross Mountain Rd,THE SHORT COMPANY,Sonny's Express Exterior Proforma_0695w00000EwmfXAAR.xlsx,1699 Stick Ross Mountain Rd.,44.94,19.7927,,0.0,0.0,0.0,0.0,,,44766.0,47453.0,51380.0,56308.0,24323.0,01-2022
buffitautowash_000111,2,1699 Stick Ross Mountain Rd,THE SHORT COMPANY,Sonny's Express Exterior Proforma_0695w00000EwmfXAAR.xlsx,"1699 Stick Ross Mountain Rd., Tahlequah, OK 74464, Average Daily Wash Hours",44.94,19.7927,,0.0,0.0,0.0,0.0,,,44766.0,47453.0,51380.0,56308.0,24323.0,01-2022
buffitautowash_000111,2,1699 Stick Ross Mountain Rd,THE SHORT COMPANY,Sonny's Express Exterior Proforma_0695w00000EwmfXAAR.xlsx,"The Short Co., 1699 Stick Ross Mountain Rd., Tahlequah, OK 74464",44.94,19.7927,,0.0,0.0,0.0,0.0,,,44766.0,47453.0,51380.0,56308.0,24323.0,01-2022
jjexpresscw_000427,1,2185 US-70,The Wash,Sonny's Express Exterior Proforma_0695w00000AA9l6AAD.xlsx,2185 US-70,77.37,29.6769,,0.0,0.0,0.0,0.0,,,26058.0,73914.0,79851.0,54498.0,26528.0,06-2022
jjexpresscw_000427,1,2185 US-70,The Wash,Sonny's Express Exterior Proforma_0695w00000AA9l6AAD.xlsx,"2185 US-70, Thatcher, AZ 85552, Average Daily Wash Hours",77.37,29.6769,,0.0,0.0,0.0,0.0,,,26058.0,73914.0,79851.0,54498.0,26528.0,06-2022
jjexpresscw_000427,1,2185 US-70,The Wash,Sonny's Express Exterior Proforma_0695w00000AA9l6AAD.xlsx,"2185 US-70, Thatcher, AZ 85552",77.37,29.6769,,0.0,0.0,0.0,0.0,,,26058.0,73914.0,79851.0,54498.0,26528.0,06-2022
thoroughbredcw_000304,4,1550 E Tipton St,THOROUGHBRED EXPRESS,Sonny's Express Exterior Proforma_0695w00000M3aHzAAJ.xlsx,"1550 E. Tipton St., Seymour IN 47274, Average Daily Wash Hours",132.35,46.4340,,0.0,0.0,0.0,0.0,,,12688.0,117176.0,127047.0,113987.0,42811.0,10-2022
thoroughbredcw_000304,4,1550 E Tipton St,THOROUGHBRED EXPRESS,Sonny's Express Exterior Proforma_0695w00000M3aHzAAJ.xlsx,"1550 E. Tipton St., Seymour IN 47274",132.35,46.4340,,0.0,0.0,0.0,0.0,,,12688.0,117176.0,127047.0,113987.0,42811.0,10-2022
thoroughbredcw_000304,4,1550 E Tipton St,THOROUGHBRED EXPRESS,Sonny's Express Exterior Proforma_0695w00000M3aHzAAJ.xlsx,1550 E. Tipton St.,132.35,46.4340,,0.0,0.0,0.0,0.0,,,12688.0,117176.0,127047.0,113987.0,42811.0,10-2022
thoroughbredcw_000304,15,3111 Teays Valley Road,THOROUGHBRED EXPRESS,"Sonny's Express Exterior Proforma 3111 Teays Valley Rd., Hurricane_0695w00000Q8kRHAAZ.xlsx","3111 Teays Valley Rd., Hurricane, WV 25526, Average Daily Wash Hours",56.81,23.4105,,0.0,0.0,0.0,0.0,,,,5245.0,39722.0,56924.0,34031.0,10-2023
thoroughbredcw_000304,15,3111 Teays Valley Road,THOROUGHBRED EXPRESS,"Sonny's Express Exterior Proforma 3111 Teays Valley Rd., Hurricane_0695w00000Q8kRHAAZ.xlsx","3111 Teays Valley Rd., Hurricane, WV 25526",56.81,23.4105,,0.0,0.0,0.0,0.0,,,,5245.0,39722.0,56924.0,34031.0,10-2023
thoroughbredcw_000304,15,3111 Teays Valley Road,THOROUGHBRED EXPRESS,"Sonny's Express Exterior Proforma 3111 Teays Valley Rd., Hurricane_0695w00000Q8kRHAAZ.xlsx","3111 Teays Valley Rd., Hurricane",56.81,23.4105,,0.0,0.0,0.0,0.0,,,,5245.0,39722.0,56924.0,34031.0,10-2023
thoroughbredcw_000304,15,3111 Teays Valley Road,THOROUGHBRED EXPRESS,"Sonny's Express Exterior Proforma 3111 Teays Valley Rd., Hurricane_0695w00000Q8kRHAAZ.xlsx",3111 Teays Valley Rd.,56.81,23.4105,,0.0,0.0,0.0,0.0,,,,5245.0,39722.0,56924.0,34031.0,10-2023
thoroughbredcw_000304,18,3972 Teays Valley Road,THOROUGHBRED EXPRESS,"Sonny's Express Exterior Proforma 3972 Teays Valley Rd., Hurricane_0695w00000Q8nOVAAZ.xlsx","3972 Teays Valley Rd., Hurricane, WV 25526, Average Daily Wash Hours",102.28,37.2691,,0.0,0.0,0.0,0.0,,,,4932.0,61831.0,84712.0,42463.0,09-2023
thoroughbredcw_000304,18,3972 Teays Valley Road,THOROUGHBRED EXPRESS,"Sonny's Express Exterior Proforma 3972 Teays Valley Rd., Hurricane_0695w00000Q8nOVAAZ.xlsx","3972 Teays Valley Rd., Hurricane, WV 25526",102.28,37.2691,,0.0,0.0,0.0,0.0,,,,4932.0,61831.0,84712.0,42463.0,09-2023
thoroughbredcw_000304,18,3972 Teays Valley Road,THOROUGHBRED EXPRESS,"Sonny's Express Exterior Proforma 3972 Teays Valley Rd., Hurricane_0695w00000Q8nOVAAZ.xlsx","3972 Teays Valley Rd., Hurricane",102.28,37.2691,,0.0,0.0,0.0,0.0,,,,4932.0,61831.0,84712.0,42463.0,09-2023
thoroughbredcw_000304,18,3972 Teays Valley Road,THOROUGHBRED EXPRESS,"Sonny's Express Exterior Proforma 3972 Teays Valley Rd., Hurricane_0695w00000Q8nOVAAZ.xlsx",3972 Teays Valley Rd.,102.28,37.2691,,0.0,0.0,0.0,0.0,,,,4932.0,61831.0,84712.0,42463.0,09-2023
luvcarwash_000457,11,862 N Broadway,THOROUGHBRED EXPRESS,Sonny's Express Exterior Proforma_0695w00000NQsShAAL.xlsx,"862 W Broadway, Campbellsville KY 42718",71.88,28.0036,,0.0,0.0,0.0,0.0,,,133.0,61189.0,88112.0,108991.0,43936.0,12-2022
luvcarwash_000457,11,862 N Broadway,THOROUGHBRED EXPRESS,Sonny's Express Exterior Proforma_0695w00000NQsShAAL.xlsx,862 W Broadway,71.88,28.0036,,0.0,0.0,0.0,0.0,,,133.0,61189.0,88112.0,108991.0,43936.0,12-2022
