client_id,location_id,source,quarter_label,state,region,city,quarter_month_number,client_type,street,zip,month_number,quarter_number,year_number,calendar_month,wash_count_retail,wash_count_membership,wash_count_total,site_client_id,site_count,address
Wash 37135,5,control,2_5,TN,South,Jackson,5_14,single_site,1611 S Highland Ave,38301,14.0,5.0,2.0,1736380800.0,2920.0,3052.0,5972.0,1519.0,1.0,"Wash 37135 , 1611 S Highland Ave , Jackson , TN , 38301"
Wash 37135,5,control,2_5,TN,South,Jackson,5_15,single_site,1611 S Highland Ave,38301,15.0,5.0,2.0,1736467200.0,2785.0,2966.0,5751.0,1519.0,1.0,"Wash 37135 , 1611 S Highland Ave , Jackson , TN , 38301"
Wash 37135,5,control,2_6,TN,South,Jackson,6_16,single_site,1611 S Highland Ave,38301,16.0,6.0,2.0,1736553600.0,1816.0,2518.0,4334.0,1519.0,1.0,"Wash 37135 , 1611 S Highland Ave , Jackson , TN , 38301"
Wash 37135,5,control,2_6,TN,South,Jackson,6_17,single_site,1611 S Highland Ave,38301,17.0,6.0,2.0,1736640000.0,1377.0,2117.0,3494.0,1519.0,1.0,"Wash 37135 , 1611 S Highland Ave , Jackson , TN , 38301"
TIDAL WAVE,8cb27787c8ce3568088ebac567062c8d9eae5762503f457b52f8562ff9955af1,chem,1_1,AL,South,TUSCALOOSA,1_1,multi_site,8901 HWY 69 S,35405-8465,1.0,1.0,1.0,1704412800.0,140.0,179.0,319.0,1532.0,63.0,"TIDAL WAVE , 8901 HWY 69 S , TUSCALOOSA , AL , 35405-8465"
TIDAL WAVE,8cb27787c8ce3568088ebac567062c8d9eae5762503f457b52f8562ff9955af1,chem,1_1,AL,South,TUSCALOOSA,1_1,multi_site,8901 HWY 69 S,35405-8465,1.0,1.0,1.0,1704412800.0,140.0,179.0,319.0,1532.0,63.0,"TIDAL WAVE , 8901 HWY 69 S , TUSCALOOSA , AL , 35405-8465"
TIDAL WAVE,8cb27787c8ce3568088ebac567062c8d9eae5762503f457b52f8562ff9955af1,chem,1_1,AL,South,TUSCALOOSA,1_2,multi_site,8901 HWY 69 S,35405-8465,2.0,1.0,1.0,1704499200.0,1637.0,2100.0,3737.0,1532.0,63.0,"TIDAL WAVE , 8901 HWY 69 S , TUSCALOOSA , AL , 35405-8465"
TIDAL WAVE,8cb27787c8ce3568088ebac567062c8d9eae5762503f457b52f8562ff9955af1,chem,1_1,AL,South,TUSCALOOSA,1_2,multi_site,8901 HWY 69 S,35405-8465,2.0,1.0,1.0,1704499200.0,1637.0,2100.0,3737.0,1532.0,63.0,"TIDAL WAVE , 8901 HWY 69 S , TUSCALOOSA , AL , 35405-8465"
TIDAL WAVE,8cb27787c8ce3568088ebac567062c8d9eae5762503f457b52f8562ff9955af1,chem,1_1,AL,South,TUSCALOOSA,1_3,multi_site,8901 HWY 69 S,35405-8465,3.0,1.0,1.0,1704585600.0,3261.0,4466.0,7727.0,1532.0,63.0,"TIDAL WAVE , 8901 HWY 69 S , TUSCALOOSA , AL , 35405-8465"
TIDAL WAVE,8cb27787c8ce3568088ebac567062c8d9eae5762503f457b52f8562ff9955af1,chem,1_1,AL,South,TUSCALOOSA,1_3,multi_site,8901 HWY 69 S,35405-8465,3.0,1.0,1.0,1704585600.0,3261.0,4466.0,7727.0,1532.0,63.0,"TIDAL WAVE , 8901 HWY 69 S , TUSCALOOSA , AL , 35405-8465"
TIDAL WAVE,8cb27787c8ce3568088ebac567062c8d9eae5762503f457b52f8562ff9955af1,chem,1_2,AL,South,TUSCALOOSA,2_4,multi_site,8901 HWY 69 S,35405-8465,4.0,2.0,1.0,1704672000.0,2577.0,3528.0,6105.0,1532.0,63.0,"TIDAL WAVE , 8901 HWY 69 S , TUSCALOOSA , AL , 35405-8465"
TIDAL WAVE,8cb27787c8ce3568088ebac567062c8d9eae5762503f457b52f8562ff9955af1,chem,1_2,AL,South,TUSCALOOSA,2_4,multi_site,8901 HWY 69 S,35405-8465,4.0,2.0,1.0,1704672000.0,2577.0,3528.0,6105.0,1532.0,63.0,"TIDAL WAVE , 8901 HWY 69 S , TUSCALOOSA , AL , 35405-8465"
TIDAL WAVE,8cb27787c8ce3568088ebac567062c8d9eae5762503f457b52f8562ff9955af1,chem,1_2,AL,South,TUSCALOOSA,2_5,multi_site,8901 HWY 69 S,35405-8465,5.0,2.0,1.0,1704758400.0,3497.0,4790.0,8287.0,1532.0,63.0,"TIDAL WAVE , 8901 HWY 69 S , TUSCALOOSA , AL , 35405-8465"
TIDAL WAVE,8cb27787c8ce3568088ebac567062c8d9eae5762503f457b52f8562ff9955af1,chem,1_2,AL,South,TUSCALOOSA,2_5,multi_site,8901 HWY 69 S,35405-8465,5.0,2.0,1.0,1704758400.0,3497.0,4790.0,8287.0,1532.0,63.0,"TIDAL WAVE , 8901 HWY 69 S , TUSCALOOSA , AL , 35405-8465"
TIDAL WAVE,8cb27787c8ce3568088ebac567062c8d9eae5762503f457b52f8562ff9955af1,chem,1_2,AL,South,TUSCALOOSA,2_6,multi_site,8901 HWY 69 S,35405-8465,6.0,2.0,1.0,1704844800.0,2938.0,3570.0,6508.0,1532.0,63.0,"TIDAL WAVE , 8901 HWY 69 S , TUSCALOOSA , AL , 35405-8465"
TIDAL WAVE,8cb27787c8ce3568088ebac567062c8d9eae5762503f457b52f8562ff9955af1,chem,1_2,AL,South,TUSCALOOSA,2_6,multi_site,8901 HWY 69 S,35405-8465,6.0,2.0,1.0,1704844800.0,2938.0,3570.0,6508.0,1532.0,63.0,"TIDAL WAVE , 8901 HWY 69 S , TUSCALOOSA , AL , 35405-8465"
TIDAL WAVE,8cb27787c8ce3568088ebac567062c8d9eae5762503f457b52f8562ff9955af1,chem,1_3,AL,South,TUSCALOOSA,3_7,multi_site,8901 HWY 69 S,35405-8465,7.0,3.0,1.0,1704931200.0,4122.0,5008.0,9130.0,1532.0,63.0,"TIDAL WAVE , 8901 HWY 69 S , TUSCALOOSA , AL , 35405-8465"
TIDAL WAVE,8cb27787c8ce3568088ebac567062c8d9eae5762503f457b52f8562ff9955af1,chem,1_3,AL,South,TUSCALOOSA,3_7,multi_site,8901 HWY 69 S,35405-8465,7.0,3.0,1.0,1704931200.0,4122.0,5008.0,9130.0,1532.0,63.0,"TIDAL WAVE , 8901 HWY 69 S , TUSCALOOSA , AL , 35405-8465"
TIDAL WAVE,8cb27787c8ce3568088ebac567062c8d9eae5762503f457b52f8562ff9955af1,chem,1_3,AL,South,TUSCALOOSA,3_8,multi_site,8901 HWY 69 S,35405-8465,8.0,3.0,1.0,1705017600.0,2873.0,3490.0,6363.0,1532.0,63.0,"TIDAL WAVE , 8901 HWY 69 S , TUSCALOOSA , AL , 35405-8465"
TIDAL WAVE,8cb27787c8ce3568088ebac567062c8d9eae5762503f457b52f8562ff9955af1,chem,1_3,AL,South,TUSCALOOSA,3_8,multi_site,8901 HWY 69 S,35405-8465,8.0,3.0,1.0,1705017600.0,2873.0,3490.0,6363.0,1532.0,63.0,"TIDAL WAVE , 8901 HWY 69 S , TUSCALOOSA , AL , 35405-8465"
TIDAL WAVE,8cb27787c8ce3568088ebac567062c8d9eae5762503f457b52f8562ff9955af1,chem,1_3,AL,South,TUSCALOOSA,3_9,multi_site,8901 HWY 69 S,35405-8465,9.0,3.0,1.0,1735689600.0,2514.0,3254.0,5768.0,1532.0,63.0,"TIDAL WAVE , 8901 HWY 69 S , TUSCALOOSA , AL , 35405-8465"
TIDAL WAVE,8cb27787c8ce3568088ebac567062c8d9eae5762503f457b52f8562ff9955af1,chem,1_3,AL,South,TUSCALOOSA,3_9,multi_site,8901 HWY 69 S,35405-8465,9.0,3.0,1.0,1735689600.0,2514.0,3254.0,5768.0,1532.0,63.0,"TIDAL WAVE , 8901 HWY 69 S , TUSCALOOSA , AL , 35405-8465"
TIDAL WAVE,8cb27787c8ce3568088ebac567062c8d9eae5762503f457b52f8562ff9955af1,chem,1_4,AL,South,TUSCALOOSA,4_10,multi_site,8901 HWY 69 S,35405-8465,10.0,4.0,1.0,1735776000.0,2451.0,3172.0,5623.0,1532.0,63.0,"TIDAL WAVE , 8901 HWY 69 S , TUSCALOOSA , AL , 35405-8465"
TIDAL WAVE,8cb27787c8ce3568088ebac567062c8d9eae5762503f457b52f8562ff9955af1,chem,1_4,AL,South,TUSCALOOSA,4_10,multi_site,8901 HWY 69 S,35405-8465,10.0,4.0,1.0,1735776000.0,2451.0,3172.0,5623.0,1532.0,63.0,"TIDAL WAVE , 8901 HWY 69 S , TUSCALOOSA , AL , 35405-8465"
TIDAL WAVE,8cb27787c8ce3568088ebac567062c8d9eae5762503f457b52f8562ff9955af1,chem,1_4,AL,South,TUSCALOOSA,4_11,multi_site,8901 HWY 69 S,35405-8465,11.0,4.0,1.0,1735862400.0,3006.0,3892.0,6898.0,1532.0,63.0,"TIDAL WAVE , 8901 HWY 69 S , TUSCALOOSA , AL , 35405-8465"
TIDAL WAVE,8cb27787c8ce3568088ebac567062c8d9eae5762503f457b52f8562ff9955af1,chem,1_4,AL,South,TUSCALOOSA,4_11,multi_site,8901 HWY 69 S,35405-8465,11.0,4.0,1.0,1735862400.0,3006.0,3892.0,6898.0,1532.0,63.0,"TIDAL WAVE , 8901 HWY 69 S , TUSCALOOSA , AL , 35405-8465"
TIDAL WAVE,8cb27787c8ce3568088ebac567062c8d9eae5762503f457b52f8562ff9955af1,chem,1_4,AL,South,TUSCALOOSA,4_12,multi_site,8901 HWY 69 S,35405-8465,12.0,4.0,1.0,1735948800.0,3998.0,6552.0,10550.0,1532.0,63.0,"TIDAL WAVE , 8901 HWY 69 S , TUSCALOOSA , AL , 35405-8465"
TIDAL WAVE,8cb27787c8ce3568088ebac567062c8d9eae5762503f457b52f8562ff9955af1,chem,1_4,AL,South,TUSCALOOSA,4_12,multi_site,8901 HWY 69 S,35405-8465,12.0,4.0,1.0,1735948800.0,3998.0,6552.0,10550.0,1532.0,63.0,"TIDAL WAVE , 8901 HWY 69 S , TUSCALOOSA , AL , 35405-8465"
TIDAL WAVE,8cb27787c8ce3568088ebac567062c8d9eae5762503f457b52f8562ff9955af1,chem,2_5,AL,South,TUSCALOOSA,5_13,multi_site,8901 HWY 69 S,35405-8465,13.0,5.0,2.0,1736035200.0,3726.0,6108.0,9834.0,1532.0,63.0,"TIDAL WAVE , 8901 HWY 69 S , TUSCALOOSA , AL , 35405-8465"
TIDAL WAVE,8cb27787c8ce3568088ebac567062c8d9eae5762503f457b52f8562ff9955af1,chem,2_5,AL,South,TUSCALOOSA,5_13,multi_site,8901 HWY 69 S,35405-8465,13.0,5.0,2.0,1736035200.0,3726.0,6108.0,9834.0,1532.0,63.0,"TIDAL WAVE , 8901 HWY 69 S , TUSCALOOSA , AL , 35405-8465"
TIDAL WAVE,8cb27787c8ce3568088ebac567062c8d9eae5762503f457b52f8562ff9955af1,chem,2_5,AL,South,TUSCALOOSA,5_14,multi_site,8901 HWY 69 S,35405-8465,14.0,5.0,2.0,1736121600.0,3170.0,5197.0,8367.0,1532.0,63.0,"TIDAL WAVE , 8901 HWY 69 S , TUSCALOOSA , AL , 35405-8465"
TIDAL WAVE,8cb27787c8ce3568088ebac567062c8d9eae5762503f457b52f8562ff9955af1,chem,2_5,AL,South,TUSCALOOSA,5_14,multi_site,8901 HWY 69 S,35405-8465,14.0,5.0,2.0,1736121600.0,3170.0,5197.0,8367.0,1532.0,63.0,"TIDAL WAVE , 8901 HWY 69 S , TUSCALOOSA , AL , 35405-8465"
TIDAL WAVE,8cb27787c8ce3568088ebac567062c8d9eae5762503f457b52f8562ff9955af1,chem,2_5,AL,South,TUSCALOOSA,5_15,multi_site,8901 HWY 69 S,35405-8465,15.0,5.0,2.0,1736208000.0,3003.0,4809.0,7812.0,1532.0,63.0,"TIDAL WAVE , 8901 HWY 69 S , TUSCALOOSA , AL , 35405-8465"
TIDAL WAVE,8cb27787c8ce3568088ebac567062c8d9eae5762503f457b52f8562ff9955af1,chem,2_5,AL,South,TUSCALOOSA,5_15,multi_site,8901 HWY 69 S,35405-8465,15.0,5.0,2.0,1736208000.0,3003.0,4809.0,7812.0,1532.0,63.0,"TIDAL WAVE , 8901 HWY 69 S , TUSCALOOSA , AL , 35405-8465"
TIDAL WAVE,8cb27787c8ce3568088ebac567062c8d9eae5762503f457b52f8562ff9955af1,chem,2_6,AL,South,TUSCALOOSA,6_16,multi_site,8901 HWY 69 S,35405-8465,16.0,6.0,2.0,1736294400.0,3508.0,5619.0,9127.0,1532.0,63.0,"TIDAL WAVE , 8901 HWY 69 S , TUSCALOOSA , AL , 35405-8465"
TIDAL WAVE,8cb27787c8ce3568088ebac567062c8d9eae5762503f457b52f8562ff9955af1,chem,2_6,AL,South,TUSCALOOSA,6_16,multi_site,8901 HWY 69 S,35405-8465,16.0,6.0,2.0,1736294400.0,3508.0,5619.0,9127.0,1532.0,63.0,"TIDAL WAVE , 8901 HWY 69 S , TUSCALOOSA , AL , 35405-8465"
TIDAL WAVE,8cb27787c8ce3568088ebac567062c8d9eae5762503f457b52f8562ff9955af1,chem,2_6,AL,South,TUSCALOOSA,6_17,multi_site,8901 HWY 69 S,35405-8465,17.0,6.0,2.0,1736380800.0,3589.0,5748.0,9337.0,1532.0,63.0,"TIDAL WAVE , 8901 HWY 69 S , TUSCALOOSA , AL , 35405-8465"
TIDAL WAVE,8cb27787c8ce3568088ebac567062c8d9eae5762503f457b52f8562ff9955af1,chem,2_6,AL,South,TUSCALOOSA,6_17,multi_site,8901 HWY 69 S,35405-8465,17.0,6.0,2.0,1736380800.0,3589.0,5748.0,9337.0,1532.0,63.0,"TIDAL WAVE , 8901 HWY 69 S , TUSCALOOSA , AL , 35405-8465"
TIDAL WAVE,8cb27787c8ce3568088ebac567062c8d9eae5762503f457b52f8562ff9955af1,chem,2_6,AL,South,TUSCALOOSA,6_18,multi_site,8901 HWY 69 S,35405-8465,18.0,6.0,2.0,1736467200.0,4056.0,7001.0,11057.0,1532.0,63.0,"TIDAL WAVE , 8901 HWY 69 S , TUSCALOOSA , AL , 35405-8465"
TIDAL WAVE,8cb27787c8ce3568088ebac567062c8d9eae5762503f457b52f8562ff9955af1,chem,2_6,AL,South,TUSCALOOSA,6_18,multi_site,8901 HWY 69 S,35405-8465,18.0,6.0,2.0,1736467200.0,4056.0,7001.0,11057.0,1532.0,63.0,"TIDAL WAVE , 8901 HWY 69 S , TUSCALOOSA , AL , 35405-8465"
TIDAL WAVE,8cb27787c8ce3568088ebac567062c8d9eae5762503f457b52f8562ff9955af1,chem,2_7,AL,South,TUSCALOOSA,7_19,multi_site,8901 HWY 69 S,35405-8465,19.0,7.0,2.0,1736553600.0,3648.0,6299.0,9947.0,1532.0,63.0,"TIDAL WAVE , 8901 HWY 69 S , TUSCALOOSA , AL , 35405-8465"
TIDAL WAVE,8cb27787c8ce3568088ebac567062c8d9eae5762503f457b52f8562ff9955af1,chem,2_7,AL,South,TUSCALOOSA,7_19,multi_site,8901 HWY 69 S,35405-8465,19.0,7.0,2.0,1736553600.0,3648.0,6299.0,9947.0,1532.0,63.0,"TIDAL WAVE , 8901 HWY 69 S , TUSCALOOSA , AL , 35405-8465"
TIDAL WAVE,8cb27787c8ce3568088ebac567062c8d9eae5762503f457b52f8562ff9955af1,chem,2_7,AL,South,TUSCALOOSA,7_20,multi_site,8901 HWY 69 S,35405-8465,20.0,7.0,2.0,1736640000.0,3230.0,5576.0,8806.0,1532.0,63.0,"TIDAL WAVE , 8901 HWY 69 S , TUSCALOOSA , AL , 35405-8465"
TIDAL WAVE,8cb27787c8ce3568088ebac567062c8d9eae5762503f457b52f8562ff9955af1,chem,2_7,AL,South,TUSCALOOSA,7_20,multi_site,8901 HWY 69 S,35405-8465,20.0,7.0,2.0,1736640000.0,3230.0,5576.0,8806.0,1532.0,63.0,"TIDAL WAVE , 8901 HWY 69 S , TUSCALOOSA , AL , 35405-8465"
CHAMPION XPRESS,c18d73959e94e13f52b897642d5807dc97fe449635aad24d4413091d196177c1,chem,1_1,NM,West,SILVER CITY,1_1,multi_site,1870 SILVER HEIGHTS BLVD,88061-7883,1.0,1.0,1.0,1704240000.0,3414.0,3469.0,6883.0,1545.0,42.0,"CHAMPION XPRESS , 1870 SILVER HEIGHTS BLVD , SILVER CITY , NM , 88061-7883"
CHAMPION XPRESS,c18d73959e94e13f52b897642d5807dc97fe449635aad24d4413091d196177c1,chem,1_1,NM,West,SILVER CITY,1_1,multi_site,1870 SILVER HEIGHTS BLVD,88061-7883,1.0,1.0,1.0,1704240000.0,3414.0,3469.0,6883.0,1545.0,42.0,"CHAMPION XPRESS , 1870 SILVER HEIGHTS BLVD , SILVER CITY , NM , 88061-7883"
CHAMPION XPRESS,c18d73959e94e13f52b897642d5807dc97fe449635aad24d4413091d196177c1,chem,1_1,NM,West,SILVER CITY,1_2,multi_site,1870 SILVER HEIGHTS BLVD,88061-7883,2.0,1.0,1.0,1704326400.0,3522.0,4150.0,7672.0,1545.0,42.0,"CHAMPION XPRESS , 1870 SILVER HEIGHTS BLVD , SILVER CITY , NM , 88061-7883"
CHAMPION XPRESS,c18d73959e94e13f52b897642d5807dc97fe449635aad24d4413091d196177c1,chem,1_1,NM,West,SILVER CITY,1_2,multi_site,1870 SILVER HEIGHTS BLVD,88061-7883,2.0,1.0,1.0,1704326400.0,3522.0,4150.0,7672.0,1545.0,42.0,"CHAMPION XPRESS , 1870 SILVER HEIGHTS BLVD , SILVER CITY , NM , 88061-7883"
CHAMPION XPRESS,c18d73959e94e13f52b897642d5807dc97fe449635aad24d4413091d196177c1,chem,1_1,NM,West,SILVER CITY,1_3,multi_site,1870 SILVER HEIGHTS BLVD,88061-7883,3.0,1.0,1.0,1704412800.0,4510.0,5315.0,9825.0,1545.0,42.0,"CHAMPION XPRESS , 1870 SILVER HEIGHTS BLVD , SILVER CITY , NM , 88061-7883"
CHAMPION XPRESS,c18d73959e94e13f52b897642d5807dc97fe449635aad24d4413091d196177c1,chem,1_1,NM,West,SILVER CITY,1_3,multi_site,1870 SILVER HEIGHTS BLVD,88061-7883,3.0,1.0,1.0,1704412800.0,4510.0,5315.0,9825.0,1545.0,42.0,"CHAMPION XPRESS , 1870 SILVER HEIGHTS BLVD , SILVER CITY , NM , 88061-7883"
CHAMPION XPRESS,c18d73959e94e13f52b897642d5807dc97fe449635aad24d4413091d196177c1,chem,1_2,NM,West,SILVER CITY,2_4,multi_site,1870 SILVER HEIGHTS BLVD,88061-7883,4.0,2.0,1.0,1704499200.0,5075.0,5981.0,11056.0,1545.0,42.0,"CHAMPION XPRESS , 1870 SILVER HEIGHTS BLVD , SILVER CITY , NM , 88061-7883"
CHAMPION XPRESS,c18d73959e94e13f52b897642d5807dc97fe449635aad24d4413091d196177c1,chem,1_2,NM,West,SILVER CITY,2_4,multi_site,1870 SILVER HEIGHTS BLVD,88061-7883,4.0,2.0,1.0,1704499200.0,5075.0,5981.0,11056.0,1545.0,42.0,"CHAMPION XPRESS , 1870 SILVER HEIGHTS BLVD , SILVER CITY , NM , 88061-7883"
CHAMPION XPRESS,c18d73959e94e13f52b897642d5807dc97fe449635aad24d4413091d196177c1,chem,1_2,NM,West,SILVER CITY,2_5,multi_site,1870 SILVER HEIGHTS BLVD,88061-7883,5.0,2.0,1.0,1704585600.0,4014.0,5341.0,9355.0,1545.0,42.0,"CHAMPION XPRESS , 1870 SILVER HEIGHTS BLVD , SILVER CITY , NM , 88061-7883"
CHAMPION XPRESS,c18d73959e94e13f52b897642d5807dc97fe449635aad24d4413091d196177c1,chem,1_2,NM,West,SILVER CITY,2_5,multi_site,1870 SILVER HEIGHTS BLVD,88061-7883,5.0,2.0,1.0,1704585600.0,4014.0,5341.0,9355.0,1545.0,42.0,"CHAMPION XPRESS , 1870 SILVER HEIGHTS BLVD , SILVER CITY , NM , 88061-7883"
CHAMPION XPRESS,c18d73959e94e13f52b897642d5807dc97fe449635aad24d4413091d196177c1,chem,1_2,NM,West,SILVER CITY,2_6,multi_site,1870 SILVER HEIGHTS BLVD,88061-7883,6.0,2.0,1.0,1704672000.0,2886.0,3841.0,6727.0,1545.0,42.0,"CHAMPION XPRESS , 1870 SILVER HEIGHTS BLVD , SILVER CITY , NM , 88061-7883"
CHAMPION XPRESS,c18d73959e94e13f52b897642d5807dc97fe449635aad24d4413091d196177c1,chem,1_2,NM,West,SILVER CITY,2_6,multi_site,1870 SILVER HEIGHTS BLVD,88061-7883,6.0,2.0,1.0,1704672000.0,2886.0,3841.0,6727.0,1545.0,42.0,"CHAMPION XPRESS , 1870 SILVER HEIGHTS BLVD , SILVER CITY , NM , 88061-7883"
CHAMPION XPRESS,c18d73959e94e13f52b897642d5807dc97fe449635aad24d4413091d196177c1,chem,1_3,NM,West,SILVER CITY,3_7,multi_site,1870 SILVER HEIGHTS BLVD,88061-7883,7.0,3.0,1.0,1704758400.0,3186.0,4240.0,7426.0,1545.0,42.0,"CHAMPION XPRESS , 1870 SILVER HEIGHTS BLVD , SILVER CITY , NM , 88061-7883"
CHAMPION XPRESS,c18d73959e94e13f52b897642d5807dc97fe449635aad24d4413091d196177c1,chem,1_3,NM,West,SILVER CITY,3_7,multi_site,1870 SILVER HEIGHTS BLVD,88061-7883,7.0,3.0,1.0,1704758400.0,3186.0,4240.0,7426.0,1545.0,42.0,"CHAMPION XPRESS , 1870 SILVER HEIGHTS BLVD , SILVER CITY , NM , 88061-7883"
CHAMPION XPRESS,c18d73959e94e13f52b897642d5807dc97fe449635aad24d4413091d196177c1,chem,1_3,NM,West,SILVER CITY,3_8,multi_site,1870 SILVER HEIGHTS BLVD,88061-7883,8.0,3.0,1.0,1704844800.0,3787.0,4378.0,8165.0,1545.0,42.0,"CHAMPION XPRESS , 1870 SILVER HEIGHTS BLVD , SILVER CITY , NM , 88061-7883"
CHAMPION XPRESS,c18d73959e94e13f52b897642d5807dc97fe449635aad24d4413091d196177c1,chem,1_3,NM,West,SILVER CITY,3_8,multi_site,1870 SILVER HEIGHTS BLVD,88061-7883,8.0,3.0,1.0,1704844800.0,3787.0,4378.0,8165.0,1545.0,42.0,"CHAMPION XPRESS , 1870 SILVER HEIGHTS BLVD , SILVER CITY , NM , 88061-7883"
CHAMPION XPRESS,c18d73959e94e13f52b897642d5807dc97fe449635aad24d4413091d196177c1,chem,1_3,NM,West,SILVER CITY,3_9,multi_site,1870 SILVER HEIGHTS BLVD,88061-7883,9.0,3.0,1.0,1704931200.0,4073.0,4709.0,8782.0,1545.0,42.0,"CHAMPION XPRESS , 1870 SILVER HEIGHTS BLVD , SILVER CITY , NM , 88061-7883"
CHAMPION XPRESS,c18d73959e94e13f52b897642d5807dc97fe449635aad24d4413091d196177c1,chem,1_3,NM,West,SILVER CITY,3_9,multi_site,1870 SILVER HEIGHTS BLVD,88061-7883,9.0,3.0,1.0,1704931200.0,4073.0,4709.0,8782.0,1545.0,42.0,"CHAMPION XPRESS , 1870 SILVER HEIGHTS BLVD , SILVER CITY , NM , 88061-7883"
CHAMPION XPRESS,c18d73959e94e13f52b897642d5807dc97fe449635aad24d4413091d196177c1,chem,1_4,NM,West,SILVER CITY,4_10,multi_site,1870 SILVER HEIGHTS BLVD,88061-7883,10.0,4.0,1.0,1705017600.0,2503.0,2894.0,5397.0,1545.0,42.0,"CHAMPION XPRESS , 1870 SILVER HEIGHTS BLVD , SILVER CITY , NM , 88061-7883"
CHAMPION XPRESS,c18d73959e94e13f52b897642d5807dc97fe449635aad24d4413091d196177c1,chem,1_4,NM,West,SILVER CITY,4_10,multi_site,1870 SILVER HEIGHTS BLVD,88061-7883,10.0,4.0,1.0,1705017600.0,2503.0,2894.0,5397.0,1545.0,42.0,"CHAMPION XPRESS , 1870 SILVER HEIGHTS BLVD , SILVER CITY , NM , 88061-7883"
CHAMPION XPRESS,c18d73959e94e13f52b897642d5807dc97fe449635aad24d4413091d196177c1,chem,1_4,NM,West,SILVER CITY,4_11,multi_site,1870 SILVER HEIGHTS BLVD,88061-7883,11.0,4.0,1.0,1735689600.0,3305.0,3097.0,6402.0,1545.0,42.0,"CHAMPION XPRESS , 1870 SILVER HEIGHTS BLVD , SILVER CITY , NM , 88061-7883"
CHAMPION XPRESS,c18d73959e94e13f52b897642d5807dc97fe449635aad24d4413091d196177c1,chem,1_4,NM,West,SILVER CITY,4_11,multi_site,1870 SILVER HEIGHTS BLVD,88061-7883,11.0,4.0,1.0,1735689600.0,3305.0,3097.0,6402.0,1545.0,42.0,"CHAMPION XPRESS , 1870 SILVER HEIGHTS BLVD , SILVER CITY , NM , 88061-7883"
CHAMPION XPRESS,c18d73959e94e13f52b897642d5807dc97fe449635aad24d4413091d196177c1,chem,1_4,NM,West,SILVER CITY,4_12,multi_site,1870 SILVER HEIGHTS BLVD,88061-7883,12.0,4.0,1.0,1735776000.0,3070.0,2877.0,5947.0,1545.0,42.0,"CHAMPION XPRESS , 1870 SILVER HEIGHTS BLVD , SILVER CITY , NM , 88061-7883"
CHAMPION XPRESS,c18d73959e94e13f52b897642d5807dc97fe449635aad24d4413091d196177c1,chem,1_4,NM,West,SILVER CITY,4_12,multi_site,1870 SILVER HEIGHTS BLVD,88061-7883,12.0,4.0,1.0,1735776000.0,3070.0,2877.0,5947.0,1545.0,42.0,"CHAMPION XPRESS , 1870 SILVER HEIGHTS BLVD , SILVER CITY , NM , 88061-7883"
CHAMPION XPRESS,c18d73959e94e13f52b897642d5807dc97fe449635aad24d4413091d196177c1,chem,2_5,NM,West,SILVER CITY,5_13,multi_site,1870 SILVER HEIGHTS BLVD,88061-7883,13.0,5.0,2.0,1735862400.0,3399.0,3184.0,6583.0,1545.0,42.0,"CHAMPION XPRESS , 1870 SILVER HEIGHTS BLVD , SILVER CITY , NM , 88061-7883"
CHAMPION XPRESS,c18d73959e94e13f52b897642d5807dc97fe449635aad24d4413091d196177c1,chem,2_5,NM,West,SILVER CITY,5_13,multi_site,1870 SILVER HEIGHTS BLVD,88061-7883,13.0,5.0,2.0,1735862400.0,3399.0,3184.0,6583.0,1545.0,42.0,"CHAMPION XPRESS , 1870 SILVER HEIGHTS BLVD , SILVER CITY , NM , 88061-7883"
CHAMPION XPRESS,c18d73959e94e13f52b897642d5807dc97fe449635aad24d4413091d196177c1,chem,2_5,NM,West,SILVER CITY,5_14,multi_site,1870 SILVER HEIGHTS BLVD,88061-7883,14.0,5.0,2.0,1735948800.0,4108.0,3163.0,7271.0,1545.0,42.0,"CHAMPION XPRESS , 1870 SILVER HEIGHTS BLVD , SILVER CITY , NM , 88061-7883"
CHAMPION XPRESS,c18d73959e94e13f52b897642d5807dc97fe449635aad24d4413091d196177c1,chem,2_5,NM,West,SILVER CITY,5_14,multi_site,1870 SILVER HEIGHTS BLVD,88061-7883,14.0,5.0,2.0,1735948800.0,4108.0,3163.0,7271.0,1545.0,42.0,"CHAMPION XPRESS , 1870 SILVER HEIGHTS BLVD , SILVER CITY , NM , 88061-7883"
CHAMPION XPRESS,c18d73959e94e13f52b897642d5807dc97fe449635aad24d4413091d196177c1,chem,2_5,NM,West,SILVER CITY,5_15,multi_site,1870 SILVER HEIGHTS BLVD,88061-7883,15.0,5.0,2.0,1736035200.0,4715.0,3630.0,8345.0,1545.0,42.0,"CHAMPION XPRESS , 1870 SILVER HEIGHTS BLVD , SILVER CITY , NM , 88061-7883"
CHAMPION XPRESS,c18d73959e94e13f52b897642d5807dc97fe449635aad24d4413091d196177c1,chem,2_5,NM,West,SILVER CITY,5_15,multi_site,1870 SILVER HEIGHTS BLVD,88061-7883,15.0,5.0,2.0,1736035200.0,4715.0,3630.0,8345.0,1545.0,42.0,"CHAMPION XPRESS , 1870 SILVER HEIGHTS BLVD , SILVER CITY , NM , 88061-7883"
