client_id_location_id,calendar_year,actual,predicted,n_months,abs_error,hit
riptide_3,2025,216779.0,183519.33333745244,12,33259.66666254756,0
riptide_5,2025,315359.0,272461.8052081615,12,42897.19479183853,0
riptide_6,2025,151103.0,119655.31393331982,12,31447.68606668018,0
riptide_7,2025,107650.0,79918.107175241,12,27731.892824758994,0
riptide_8,2025,106061.0,69589.01404300888,12,36471.98595699112,0
riptide_9,2025,137089.0,91969.74421360872,10,45119.25578639128,0
riptidecarwash_2f5c1ff297e9bd14161dbeff1390130ade28d69a5a69ae712a54c8e80449f171,2025,106910.0,65488.902456128824,10,41421.097543871176,0
riverheadtoyotacarwash_1,2025,10217.0,10257.942187067518,12,40.94218706751781,1
riverside_1,2025,107052.0,109686.79956270562,12,2634.7995627056225,1
riverside_2,2025,96508.0,116835.55806497636,12,20327.558064976358,0
riverside_3,2025,47500.0,45074.78745406301,12,2425.2125459369927,1
roadrunner_1,2025,125418.0,114424.27691140195,12,10993.723088598053,1
roadrunner_2,2025,66637.0,67575.12432672265,12,938.1243267226528,1
roadrunnerexpress_3,2025,110864.0,87661.76154204167,12,23202.23845795833,0
rock&rollcarwash_1,2025,98800.0,93825.25570317701,12,4974.744296822988,1
rockawayautobath_1,2025,40321.0,40560.13399822013,12,239.13399822013162,1
rocketwash2_4,2025,148534.0,125143.79226703738,12,23390.20773296262,0
rocketwash2_5,2025,68467.0,58454.84240199818,12,10012.157598001817,1
rocketwash_5,2025,110403.0,102981.89404374882,12,7421.10595625118,1
rocknrollexpresscarwash_1,2025,85919.0,99442.10148211656,12,13523.101482116559,1
rocksedge_1,2025,144985.0,126619.50371711118,12,18365.496282888824,1
roguecarwash_1,2025,171560.0,130454.4293663368,12,41105.5706336632,0
rollingthunder_1,2025,132391.0,117591.24807807566,12,14799.75192192434,1
route66carwash_1,2025,41714.0,38136.46702333377,12,3577.5329766662326,1
rubadub_1,2025,101942.0,97187.301885106,12,4754.698114893996,1
russellspeedersavon_1,2025,685.26,671.182385687496,12,14.07761431250401,1
sandiegocarcarecostaverde_1,2025,33143.0,37987.32850562344,12,4844.328505623438,1
sandiegocarcarecostaverde_2,2025,10385.0,11801.156075771954,12,1416.1560757719544,1
sandiegocarcarecostaverde_3,2025,24035.0,24829.20679069939,12,794.2067906993907,1
sandiegocarcarecostaverde_4,2025,5457.0,4734.634769990583,12,722.3652300094172,1
saratogahonda_1,2025,24364.0,19733.286176522677,12,4630.713823477323,1
sasqwash_1,2025,96446.0,85717.20103566581,12,10728.798964334186,1
scarboroughcarwash_1,2025,99258.0,79130.07951942598,12,20127.920480574016,0
scrubblesstl_1,2025,104821.0,80955.10030746002,12,23865.899692539984,0
scrubblesstl_4,2025,100718.0,73596.75668718068,12,27121.243312819322,0
scrubblesstl_6,2025,89378.0,69453.49495198186,12,19924.505048018138,1
seawaycarwash_1,2025,60746.0,55696.0461748205,12,5049.953825179502,1
seawaycarwash_2,2025,41623.0,34582.89713213543,12,7040.102867864567,1
seawaycarwash_3,2025,22897.0,22749.233837964945,12,147.76616203505546,1
secaucuscarwash_1,2025,37913.0,38043.629789602426,12,130.62978960242617,1
shammycarwash_72c03e6ed4bfe145dd3bdeeef7a52dc9737e141c7d2b7cd0437d2a8544bcb63a,2025,165400.0,189156.90354970418,11,23756.903549704177,0
slash77carwash_1,2025,70990.0,68744.17223575315,12,2245.8277642468456,1
slimolsoncarwash_1,2025,25728.0,27314.087669246343,12,1586.0876692463426,1
snapclean_1,2025,107712.0,114918.37598533975,12,7206.37598533975,1
snapclean_2,2025,165434.0,155251.02521988592,12,10182.974780114077,1
snapclean_3,2025,162496.0,158027.45317460355,12,4468.54682539645,1
snappycarwash_3,2025,32386.0,30185.32831335277,12,2200.6716866472307,1
snappycarwash_6,2025,104174.0,94730.0851499496,12,9443.914850050394,1
soapatopia_1,2025,53302.0,43817.708313165625,12,9484.291686834375,1
soapies_1,2025,60475.0,48112.731231258425,12,12362.268768741575,1
soapyjoes_8a43473c70cc64c656a5b0494a4dda42daa6a20b76476dbb7e1209281884b5dd,2025,332985.0,296044.6661520561,12,36940.333847943926,0
soapyjoes_abccbd348d79f7e91dbf6083468ccd152c9385d130dc7b8c1c11d0c568f3faa3,2025,126661.0,45661.366823256234,12,80999.63317674377,0
soapyjoes_ed2390fa119b375b09232d18a13e85003fdb13c687e7f54df2fb3a86c583b05f,2025,171419.0,168033.86862112192,11,3385.1313788780826,1
soapysaddles_1,2025,82045.0,82609.22226075028,12,564.2222607502772,1
soapyshark_1,2025,131773.0,135809.84733847348,12,4036.8473384734825,1
soggydogcarwash_1,2025,26802.0,30709.689147297515,12,3907.689147297515,1
solarcity_1,2025,62366.0,71967.64881411252,12,9601.648814112516,1
someguyscarwash_1,2025,20504.0,24599.18305537569,12,4095.1830553756918,1
sonicsuds_1,2025,190857.0,183897.3001688277,12,6959.6998311723,1
sonicsuds_2,2025,165739.0,155641.26555711258,12,10097.73444288742,1
sonicsuds_4,2025,215085.0,180652.57182457432,12,34432.42817542568,0
sonoranexpresscarwash_1,2025,67953.0,81984.3539801333,12,14031.353980133295,1
sonoranexpresscarwash_2,2025,31454.0,33873.60029429623,12,2419.6002942962295,1
spartacarwash_1,2025,14266.0,15047.07580772592,12,781.0758077259197,1
speedyfalconcarwash_1,2025,121883.0,123438.04494650353,12,1555.0449465035344,1
speedyfalconcarwash_2,2025,33312.0,32514.424672503108,12,797.575327496892,1
splash_4,2025,372951.0,187380.31028376418,11,185570.68971623582,0
splashhopperexpresswash_1,2025,81037.0,83410.04470500923,12,2373.0447050092334,1
squeakycleancarwash2_1,2025,29651.0,24142.766347923338,12,5508.233652076662,1
statenislandautobathinc_1,2025,54794.0,43981.23903340365,12,10812.760966596346,1
statestreetautowash_2,2025,66362.0,61153.716056577236,12,5208.283943422764,1
stevenscreekxpress_1,2025,346822.0,287793.6475428157,12,59028.352457184286,0
stonewashcarcarecenter_1,2025,45500.0,40830.56869529385,12,4669.431304706151,1
sudsdeluxe_3,2025,210372.0,223505.4045317011,12,13133.40453170109,1
sudsdeluxe_4,2025,343636.0,349146.4419042955,12,5510.441904295527,1
sudsdeluxe_7,2025,186639.0,203876.37002933928,12,17237.370029339276,1
sudsdeluxe_8,2025,132933.0,135800.47641996195,12,2867.476419961953,1
sunnydazecarwash_1,2025,80553.0,69150.2571916272,12,11402.742808372801,1
sunrisecarwash_1,2025,37257.0,42870.806387754004,12,5613.806387754004,1
sunsplash_1,2025,189332.0,201252.754499857,12,11920.754499856994,1
superduck_1,2025,116631.0,117579.89696676025,12,948.8969667602505,1
superduck_2,2025,140924.0,141733.75498124852,12,809.7549812485231,1
superfineautospa_1,2025,16568.0,22279.836512872967,12,5711.836512872967,1
superioralmedacarwash_1,2025,50209.0,54588.87353774194,12,4379.873537741943,1
superiorfrycarwash_1,2025,30620.0,33783.788663582905,12,3163.7886635829054,1
superiormermaidcarwash_1,2025,16072.0,20500.463178727423,12,4428.463178727423,1
superiorshinecarwash_1,2025,137440.0,137915.6838323446,12,475.68383234459907,1
superiortexascarwash_1,2025,33978.0,37596.502138413314,12,3618.5021384133142,1
superiortomballcarwash_1,2025,49756.0,51471.34050576795,12,1715.3405057679483,1
superscrubcarwash_1,2025,56940.0,52002.56244482926,12,4937.437555170742,1
supersplashcarwash_1,2025,340997.0,412251.663007446,12,71254.66300744598,0
supersuds_1,2025,189378.0,184192.398312375,12,5185.601687624992,1
texascarwash_1,2025,37104.0,43034.202137269705,12,5930.202137269705,1
texaspridecarwash_1,2025,89534.0,78269.50365753588,10,11264.496342464117,1
theautospa_3,2025,129116.0,107921.99284118025,12,21194.007158819746,0
thewashery_1,2025,87524.0,81870.79542808369,12,5653.204571916314,1
thoroughbred_19,2025,51222.0,44164.77078997538,11,7057.2292100246195,1
thoroughbred_20,2025,88467.0,80534.96923172362,11,7932.030768276381,1
tidalwave_0572faf0b1f626c14f4209cd5819d353be34139a81503e0e9e1c136071195c93,2025,94470.0,81080.56951942507,10,13389.430480574927,1
tidalwave_06a79c7b97bbba95d9df43207a7a88c2d9113a0451a481ddf05130cfd5c5bc99,2025,80002.0,55205.62141771018,11,24796.37858228982,0
tidalwave_11f7210c9fd702a2b4a22c2f01d3931cb1e54a12c29b54e10628d3c5cdfa5a5a,2025,86707.5,61986.91550541454,11,24720.584494585462,0
tidalwave_171ae34547ba9b7dd4c67ae9fd5d2ffbef1194fec9eb5792a3ec38084f5f3849,2025,55986.0,41405.95507423758,12,14580.04492576242,1
tidalwave_1bbd2841ed9b6059d36384d4dfeb52438faed3f801f07dee7c59ebf0e4ac22fa,2025,97318.0,77496.48239824038,10,19821.517601759624,1
tidalwave_27b771ee0bfe5bca5c891d7cc012f998627f4a504b963149e099d460c86a59b1,2025,137602.0,92160.69956314142,12,45441.30043685858,0
tidalwave_2b08f93b15981c156508403939051dad25dda45e310499417027dfb478308c74,2025,129879.0,104678.93533520479,11,25200.06466479521,0
tidalwave_3040e088700c12030d6620ab608d9a371094680a3178fd0e5e7531564c4a01f2,2025,82511.0,38856.75990644507,12,43654.24009355493,0
tidalwave_3372613b5371bd74eb9441ad03ef7f59d6c623c4ed9caa1ff5e060a1dbb71c70,2025,88383.0,68015.33242416033,10,20367.667575839674,0
tidalwave_357c4c1275fd465a5e32b9249e73503edb841f88d0bcd9f7184ff4b645951ca6,2025,45409.0,35563.39923855009,11,9845.60076144991,1
tidalwave_37b37e4342f6f50b1073636e6a2a804f3c2ed80562ffd41e80b3a5ece4eed6a3,2025,39701.0,41592.72536124566,12,1891.7253612456625,1
tidalwave_3ee124d31da9d58909fe18e11da5f7bad3ef5791f7044d3943fe368b57348ef2,2025,125344.0,95883.81181326618,11,29460.188186733823,0
tidalwave_4238943e10ba952c1d613d619a0c166df45eda1a57fd997d1723ba4c2e119098,2025,74382.0,61953.31356531658,10,12428.686434683419,1
tidalwave_42fa47daa5b9d2defc6b33c3338fa3d7d7dbfad7f6c7157cb3a8f4c9f2adf94e,2025,109478.0,88635.31686318912,12,20842.683136810883,0
tidalwave_616bd23fa0a8bf4ba7c0d998f6a5efe3bf77a832c00654a5ff7d86c882220854,2025,126161.0,102244.54939426329,11,23916.45060573671,0
tidalwave_65cecf5f59e8f6e137d84d7e3037ba893b07145728cc96436440a38adf42a8a5,2025,93409.0,79302.64061298891,12,14106.359387011093,1
tidalwave_7cd722065231a261a39c7901f8e7ba9827b25db35e24ed108b20a5931e37f846,2025,131685.0,94558.85647451095,10,37126.14352548905,0
tidalwave_80e2659056142dfd3b841c5b9eeba786a5d4c07db194d077fc60b6105b890d0f,2025,85491.0,60275.140141271615,10,25215.859858728385,0
tidalwave_89b03e4c3be9cb3eacb0c2c51f35c968d387407ec7638ee906de0b162389130a,2025,66321.0,48203.68920102144,10,18117.310798978557,1
tidalwave_8ee288fb235aaea627bfb911d24d5a6920da368bdcfd60a3706c8e6d0b97b3b8,2025,119421.0,118929.20289322734,12,491.7971067726612,1
tidalwave_904dba3b5f32ffa2691f8a92d3d794b0ad01c43877297502cc0dbc172e9d64b7,2025,87139.0,83554.34206742473,11,3584.657932575268,1
tidalwave_98a318acf4d41b64e8fce4d2ff6e6871fdcce61d85369901351e90cf9ad07756,2025,108013.0,89878.59438684281,12,18134.405613157185,1
tidalwave_9cd848954ed404135bc9bd9a79a8f537afa0707df881ccd021ae04a2a5d52a58,2025,71309.0,42586.060335675655,10,28722.939664324345,0
tidalwave_ad637b020282b8d6140b92c023a8fcf0e142328f024b754c7a1cfbc558d51845,2025,119978.0,78608.17276809015,10,41369.82723190985,0
tidalwave_aeb76b2c5519bc2669e4f2f347f709c67418822fa9f3862ddf33095ecb74a737,2025,169718.0,130315.97872867648,10,39402.02127132352,0
tidalwave_b0677973654002c1a1beda28ad045c79c96fc3f19d30a83b807974d08a58475f,2025,145810.0,125273.44599394407,10,20536.55400605593,0
tidalwave_c0435ff85781c9951671684673ad4290855c2f2b6c38d5a332250c5128ba434a,2025,141814.0,96556.68493234225,12,45257.31506765775,0
tidalwave_c67c9c858f2392079cf8f428bbfa1ce5e4f171c56b0b4b1d3d46f291cd41e564,2025,47554.0,23409.05060687932,10,24144.94939312068,0
tidalwave_cf53194150c5bffdf8741a4cba068a38df03cf4fabc2da2204ff1ece4b370600,2025,56595.0,32521.73457122333,10,24073.26542877667,0
tidalwave_ef22bf69524222d2347328c3b48af437497a83f0036dc090f303415113e5dd98,2025,95434.0,71507.53856662459,11,23926.461433375414,0
tidalwave_f086648086b4733afe349c95a12fe098dd04e59fa13e53bf792fd150433d534f,2025,79774.0,64532.78247552911,11,15241.217524470892,1
tlccarwash_1,2025,15638.0,16246.743959800646,12,608.7439598006458,1
topwash_1,2025,205983.0,199216.5128670673,12,6766.4871329327,1
totalpackagecarwash_3,2025,155693.0,142555.30503170734,12,13137.694968292664,1
trucarwash_1,2025,75770.0,75505.82232351748,12,264.177676482519,1
trueclean_1,2025,158964.0,138990.56464751775,12,19973.43535248225,1
trushine_3,2025,97549.0,97789.05408783333,12,240.05408783332678,1
trushine_4,2025,137152.0,123027.22716111473,12,14124.77283888527,1
trushine_6,2025,106661.0,111605.07748883821,12,4944.077488838215,1
trushine_7,2025,73875.0,60562.8119845726,12,13312.188015427397,1
tsunamicarwash_10,2025,187515.0,102800.91727114434,12,84714.08272885566,0
tsunamicarwash_6,2025,301888.0,208448.0494165867,12,93439.9505834133,0
tsunamicarwash_7,2025,325593.0,260479.79670163663,12,65113.20329836337,0
tsunamicarwash_8,2025,353077.0,295010.97065929376,12,58066.02934070624,0
turnpikecarwash_1,2025,58433.0,56338.809042400564,12,2094.190957599436,1
twins_1,2025,169756.0,183568.6622474229,12,13812.662247422908,1
valvolineexpresscare_1,2025,7009.0,9135.14480934417,12,2126.1448093441704,1
venicecarwash_1,2025,12243.0,12113.378256226051,12,129.62174377394877,1
vexpresscarwash_1,2025,20293.0,16593.441615401625,12,3699.5583845983747,1
vibecarwash_1,2025,261722.0,240218.09365968336,12,21503.906340316636,0
villagecarwash_1,2025,67937.0,70266.70980079735,12,2329.7098007973545,1
vortexcarwash_1,2025,78547.0,62481.30466528881,12,16065.695334711192,1
wash37135_1,2025,183255.0,172103.98600406645,12,11151.01399593355,1
wash37135_3,2025,171987.0,158997.92594221575,12,12989.074057784252,1
washashorecarwash_1,2025,96191.0,96272.42236441142,12,81.4223644114245,1
washboxcarwash_1,2025,185110.0,177206.79015638065,12,7903.209843619348,1
washindustries_1,2025,50766.0,54529.63630071891,12,3763.6363007189066,1
washindustries_10,2025,116033.0,114511.57928670601,12,1521.4207132939919,1
washindustries_2,2025,89750.0,93412.43568279222,12,3662.4356827922165,1
washindustries_3,2025,75166.0,76422.4782875613,12,1256.4782875613018,1
washindustries_4,2025,82421.0,92915.94810304734,12,10494.94810304734,1
washindustries_5,2025,116198.0,114964.56839240377,12,1233.431607596227,1
washindustries_7,2025,58877.0,69426.70898455323,12,10549.708984553232,1
washindustries_8,2025,122452.0,120305.46193712691,12,2146.5380628730927,1
washindustries_9,2025,90898.0,102811.46782046052,12,11913.467820460515,1
washnroll_1,2025,126595.0,116510.63513580154,12,10084.364864198462,1
washnroll_2,2025,225712.0,233110.4405326144,12,7398.44053261439,1
washnroll_3,2025,250902.0,250433.92610376084,12,468.0738962391624,1
washnroll_4,2025,129853.0,146101.23918686275,12,16248.239186862746,1
washnroll_6,2025,47614.0,57669.63368932103,12,10055.633689321032,1
washrite_1,2025,180997.0,179073.1940895738,12,1923.805910426192,1
washrite_2,2025,225802.0,219402.67160934844,12,6399.328390651557,1
washrite_4,2025,179777.0,168835.77723975433,12,10941.22276024567,1
washrite_6,2025,188755.0,197913.66582137079,12,9158.665821370785,1
washrite_9,2025,158341.0,172186.85724579025,11,13845.857245790248,1
washup_1,2025,59627.0,53798.32095730004,12,5828.679042699958,1
washup_7,2025,66705.0,54438.22812399941,12,12266.771876000588,1
waterscarwash_3,2025,262568.0,223109.18478303286,12,39458.81521696714,0
waterworksexpresscarwash_1,2025,55753.0,61231.24879052049,12,5478.248790520491,1
waveautowash_1,2025,62693.0,48560.17530972908,12,14132.824690270922,1
wetnjetcarwash_1,2025,848.84,961.8920075660711,12,113.0520075660711,1
wetrabbitexpresscarwash_1,2025,175436.0,179812.45876860927,12,4376.458768609271,1
woodies_1,2025,318527.0,278099.43761799455,12,40427.562382005446,0
woodies_10,2025,139691.0,104655.07053773996,12,35035.92946226004,0
woodies_11,2025,133393.0,97981.3037116211,12,35411.696288378895,0
woodies_13,2025,295109.0,229741.78538297612,12,65367.214617023885,0
woodies_14,2025,249295.0,196836.07521872118,12,52458.92478127882,0
woodies_15,2025,393593.0,260705.12769407648,12,132887.87230592352,0
woodies_18,2025,237646.0,147664.54912282148,12,89981.45087717852,0
woodies_19,2025,281733.0,169466.79347141305,12,112266.20652858695,0
woodies_3,2025,469379.0,402174.3871813617,12,67204.61281863833,0
woodies_5,2025,154348.0,134729.52912348197,12,19618.470876518026,1
woodies_6,2025,301593.0,222777.42722939266,12,78815.57277060734,0
woodies_7,2025,299506.0,262325.36322077445,12,37180.63677922555,0
wowcarwash_3,2025,99955.0,84185.97449031599,12,15769.025509684012,1
xcellautospa_1,2025,40523.0,23066.889224819693,12,17456.110775180307,1
zelocarwash_1,2025,27178.0,11994.068980395788,12,15183.931019604212,1
zipsexpresscarwash_14,2025,123847.0,231614.05441378272,12,107767.05441378272,0
zipsexpresscarwash_15,2025,486100.0,220295.3689200722,12,265804.6310799278,0
zipsexpresscarwash_17,2025,57797.0,64271.69172456618,12,6474.6917245661825,1
zipsexpresscarwash_18,2025,131886.0,103184.77357545511,12,28701.22642454489,0
zipsexpresscarwash_3,2025,144484.0,110020.04051728889,12,34463.959482711114,0
zipsexpresscarwash_4,2025,100578.0,90594.15990084043,12,9983.84009915957,1
zipsexpresscarwash_5,2025,140772.0,67567.06084490716,12,73204.93915509284,0
