key,n_excluded,pred_y1,pred_y2,pred_y3,pred_y4,pred_y5,plateau,model_plateau,anchor_level,n_local_mature,proxy_used,region
championxpresscw_000216::44,1,4666.999532458146,6346.85169486532,6617.626860548483,6621.741702296388,6755.651470041968,6549.3236045830545,7111.581992795017,7296.576923076924,12,True,West
championxpresscw_000216::45,1,4588.445967944165,5632.207171592603,6145.195102243171,6971.9668457468215,7543.8061017102045,5861.877566091501,7273.422004195517,5769.0,3,True,South
championxpresscw_000216::46,1,5621.325038213462,6819.6768283216325,7222.054633096369,7239.75976009548,7262.842530627669,7236.839559957884,7236.839559957884,,0,False,Midwest
championxpresscw_000216::47,1,5406.4148907212175,7233.0938182906675,7384.19305701037,7129.430552016694,7136.418089594383,7442.145069765184,7442.145069765184,,0,False,West
championxpresscw_000216::48,1,5700.88459964571,7110.547890566187,7622.794963592766,7705.324102958298,7727.198241586565,7570.411949842854,7570.411949842854,,0,False,Midwest
championxpresscw_000216::49,1,5768.162444587096,7508.79121198376,8043.263017866225,8587.35251833435,9207.473003950894,7687.321064114541,7687.321064114541,11237.208333333332,2,False,West
championxpresscw_000216::50,1,4538.279637151407,5529.098967863945,5853.084551543874,5908.0106028275995,5958.5725271417095,5870.309163635003,5870.309163635003,6319.846153846154,1,False,Midwest
championxpresscw_000216::52,1,5782.3136658161575,6527.844102154584,5974.302170573942,4839.615501355368,4343.288569532261,6864.721856207943,6864.721856207943,9371.23076923077,1,False,Midwest
championxpresscw_000216::54,1,4591.631680963796,6141.878506124311,6353.172730501387,6308.001248564735,6425.137459167835,6319.180858414208,6907.503561204996,6589.7692307692305,11,True,West
championxpresscw_000216::55,1,5644.708894138673,7297.838629281879,7796.309142804889,8317.233792575424,8930.960464934002,7461.809894501384,7461.809894501384,8017.638888888889,2,False,West
championxpresscw_000216::6,1,5486.13480736677,7403.692047500427,7583.465961268499,7343.033114172045,7351.503804375668,7629.490770060569,7629.490770060569,,0,False,West
championxpresscw_000216::7,1,5394.594888174067,7087.977327254518,7185.267037697614,6894.488368383542,6898.6698183827,7268.938969322023,7268.938969322023,,0,False,West
championxpresscw_000216::9,1,6004.809446217553,7932.527267002733,8511.056139358085,9077.39780587284,9701.22974987717,8143.102286686202,8143.102286686202,,0,False,West
champscarwash_000290::1,1,5016.443580148485,5404.47033971055,4454.070302465633,3402.792119981461,2948.406420702607,5448.912983650822,5448.912983650822,3720.4615384615386,1,False,South
charliescw_000634::1,2,4679.4666387008065,5490.594201260348,5486.725646589609,5443.260282418168,5411.273791233065,5655.303789461875,5655.303789461875,6842.6923076923085,2,False,South
circlek_000060::2,2,1110.5725923759355,1229.554871056646,1199.162552754563,1178.9788437382306,1173.9793370676423,1248.470669756024,5560.832354596379,911.2307692307692,3,True,South
circlek_000060::3,1,5561.912696102911,6238.28275290415,6132.073064213501,5984.326683898849,5968.459536734146,6357.572193455975,6357.572193455975,,0,False,Unknown
circlek_000060::4,1,985.1936731105384,1087.371146563067,943.2961025391523,764.2309229387819,677.3494924821524,1103.2260885889968,4869.5930777446,911.2307692307692,3,True,South
classicautowash_000387::1,1,5647.342713139002,7335.796393821725,8059.410081773281,8183.871622835856,8172.122517994485,7981.500814033268,7981.500814033268,,0,False,Northeast
classicexpcw_000556::1,1,4879.145697914383,5729.725532180389,6140.998913570466,6374.2060195319755,6573.21314779289,6055.921576659653,7498.907269116533,6168.527972027972,4,True,Midwest
classictouchcw_000410::1,1,5975.662275239197,7283.037848077513,7450.320378063413,7557.459442246327,7590.726458869616,7567.890498647728,7567.890498647728,8404.23076923077,1,False,South
clean_000473::1,1,8694.92746737542,10571.298236749008,10754.41583822425,10787.25929520354,10753.581735023636,10978.658415253762,8829.61298960909,11437.46153846154,5,True,South
clean_000473::2,1,8694.927467375406,10571.298236748988,10754.415838224231,10787.259295203516,10753.581735023616,10978.658415253742,8829.61298960909,11437.46153846154,5,True,South
clean_000473::4,1,6759.735530102541,7825.294442894072,7794.797767014661,7744.446549760366,7718.168180783515,8034.096220666628,8034.096220666628,,0,False,South
cleancarwash_000496::1,1,2674.0601094816766,2872.6915090541643,2735.6804568804323,2631.4254079500693,2596.1981610754565,2894.1292861391103,4677.68821123053,2882.6923076923076,3,True,South
clearwater_000397::1,1,6328.293838023635,7857.351674448924,8060.637045993136,8113.051049672745,8086.778634618619,8198.673884102283,7078.9682798778895,8998.076923076922,14,True,South
clearwater_000397::10,1,6727.418222848971,8314.824321933493,8538.781026847058,8665.875197486157,8697.488907714165,8667.221906234648,8619.54427358077,8586.0,7,True,South
clearwater_000397::11,1,6304.637691572355,7843.294467779747,8052.518469522946,8107.633526605882,8081.428545061698,8187.543180212606,6838.24322267516,8998.076923076922,14,True,South
clearwater_000397::12,2,8328.247729254288,10266.839255507975,10915.878711872734,11711.59816369386,12159.660196055229,10695.807292576215,9196.944705852491,11357.115384615385,8,True,South
clearwater_000397::13,2,6798.672382892771,8374.381699815733,8849.675285436837,9394.213134461868,9685.670063374995,8722.688535576357,7868.388568210056,9215.576923076922,8,True,South
clearwater_000397::14,2,7592.7763971817985,9207.682324955724,9719.30902817144,10384.06260090969,10769.612140946288,9556.924993208186,9049.549178895142,9726.692307692309,4,True,South
clearwater_000397::15,1,7007.890208113491,7415.848100878365,7243.548279171639,7326.010207268834,7467.818990055366,7441.133855805462,7441.133855805462,10727.115384615385,2,False,South
clearwater_000397::17,2,7188.245054667071,7884.587755078311,7661.633695225933,7526.261966683291,7499.677202369045,7986.776771770883,7986.776771770883,,0,False,South
clearwater_000397::2,2,6608.228853057175,7448.338346713793,7330.598056724641,7243.611329810469,7218.54931890477,7597.149757059648,7597.149757059648,,0,False,South
clearwater_000397::3,2,7092.376175653568,8748.36704322298,9085.099752546406,9379.68480132758,9508.216133729817,9115.071423872729,8926.021950837863,9138.73076923077,8,True,South
clearwater_000397::5,1,7113.839215232735,9059.608862656967,9277.10909569359,9232.651362916851,9124.546438090198,9505.56385568616,7594.582250992963,9536.076923076924,13,True,South
clearwater_000397::6,2,6723.881768748074,8493.176094381472,8664.979690369873,8608.180758271148,8506.487054177158,8895.527994648166,8078.867499902471,9179.26923076923,12,True,South
clearwater_000397::7,2,5512.225411222566,6685.786149361024,6948.449593709287,7226.99645027009,7367.87325345799,6939.650491147783,6939.650491147783,7158.333333333333,1,False,South
clearwater_000397::8,2,5412.56727584898,6116.996542708919,6387.265125170678,6985.178789767407,7428.859700161861,6243.362397998322,6243.362397998322,8402.8,1,False,South
clearwater_000397::9,2,7405.885259154299,8977.124123155047,9250.96815021496,9508.292169497256,9628.26157241659,9316.695518087572,8912.424964746522,9215.576923076922,6,True,South
coastlineexpress_000307::1,2,7241.014560788342,8739.172886126007,9901.228333871251,11822.024454398374,13126.383894948684,9060.729573939758,9060.729573939758,,0,False,South
cocopahcw_000495::1,1,5364.452686557572,6719.421801699816,6680.114732904613,6297.917229624946,6294.975381663803,6829.0739807993405,6829.0739807993405,,0,False,West
colonialcw_000420::1,1,7502.411053111922,8879.665129410221,9040.19313991653,9206.073993370694,9290.028027947124,9164.812984290082,9376.69563070864,8839.0,5,True,South
colonialcw_000420::3,2,5249.346781517425,5920.801265367739,5842.628498060653,5795.461848516901,5788.454311036832,6040.13712697888,8072.616477039601,6315.7692307692305,7,True,South
colonialcw_000420::4,2,5745.16342533064,6420.230321610584,6308.65862350209,6246.759460066223,6239.6756952719115,6534.426216213073,8974.288762648917,6315.7692307692305,7,True,South
colonialcw_000420::5,2,6807.696195179506,8110.967492759839,8242.844379707029,8339.574504130669,8375.6419580497,8384.405066672685,8362.20651159985,8478.884615384615,8,True,South
colonialcw_000420::6,2,7154.495311170717,8127.589769762824,8030.724356987736,7953.240632866655,7928.762491572869,8306.13750757622,9712.811279297215,7987.653846153846,8,True,South
conyerscw_000407::1,1,6619.68543612019,8354.120750388074,8965.806880830543,9647.337094282566,10006.437105245694,8748.195732764398,7111.54330169216,9924.46153846154,6,True,South
cosmicexpress_000633::1,1,7157.676751414935,8926.727696034117,10361.071174915374,12619.276818449658,14128.037234199375,9323.648543955474,9323.648543955474,,0,False,South
crownamerica_000361::1,1,5113.99650011418,7337.419332620285,7675.522889403927,7565.261978475196,7576.0912793144735,7641.063421601067,7661.153418491212,8178.384615384615,11,True,West
cruisercw_000635::1,1,3541.738503563067,4670.882727961133,4870.343233948269,4874.852755000705,5019.611646846685,4793.40448970576,4793.40448970576,1371.923076923077,1,False,West
crystalclean_000481::1,1,4601.2784340573635,5709.83498056207,6042.9210844169,6404.97545718175,6591.534733866374,5957.126694209117,7425.910447204705,5757.0,5,True,South
cudahycw_000277::1,1,6208.429408954581,8670.49900634713,9576.69342403343,10461.186860787962,11208.045336457571,8988.438350350085,7543.833471032494,10229.923076923076,5,True,West
detricks_000422::1,2,7318.4452126504975,8428.729865309951,8556.279677182676,8803.140448346941,8970.30836970458,8642.895546595308,8642.895546595308,13076.846153846154,1,False,South
detricks_000422::2,2,7671.934954292683,8776.981229030484,9265.679754369885,10153.99459091926,10757.384490174867,8985.338265383181,8985.338265383181,8796.884615384615,2,False,South
detricks_000422::4,1,6351.96419548014,7680.183897163486,7871.163231143412,8014.461109799485,8067.44113128986,7966.102914667866,9703.10017057208,7843.285714285715,5,True,South
dickys_000583::1,1,7882.387179959041,9361.583631608146,9810.273346663264,9823.739149577124,9903.3896314513,9908.453706506172,9908.453706506172,15411.76923076923,1,False,Midwest
dickys_000583::3,1,7737.093810561583,9188.400176268966,9913.25002969647,10406.84637084087,10795.223929255242,9725.071730554762,9725.071730554762,16945.46153846154,1,False,Midwest
dickys_000583::4,1,6475.68100439601,7505.510952334211,7781.090041108674,7684.981043756288,7714.342119524869,7919.685712160499,7919.685712160499,,0,False,Midwest
dickys_000583::6,1,6423.938351947168,7565.884768495419,7903.768242882391,7848.412038250644,7876.587812682803,7999.535505454669,7999.535505454669,,0,False,Midwest
dinoclean_000636::1,1,8191.348824641696,9940.697582739536,10346.176821723378,10820.101218945729,11081.487782402715,10319.429809669133,10424.474050474271,10671.346153846152,8,True,South
dinodashcw_000486::1,1,7120.319197831063,9005.336569777879,9138.77671391555,8917.740704105812,9082.49624612678,9169.374890663008,9169.374890663008,16937.615384615383,1,False,West
dinodashcw_000486::2,1,7917.603349073695,10162.22336108304,10710.690453897178,11098.592975144222,11691.65205476292,10376.371351641488,10376.371351641488,9243.384615384615,1,False,West
dirtydogs_000082::10,1,4451.164665531774,5362.706429584566,5504.259333973089,5630.682371173981,5686.7978352739,5557.793086687274,5457.040980273854,7449.923076923077,13,True,South
dirtydogs_000082::11,1,7475.465739487161,9382.526757073214,9654.663947939973,9717.68795037424,9675.502023131246,9813.38816560171,9611.984750438658,9986.23076923077,12,True,South
dirtydogs_000082::12,1,5642.094292202258,6628.661550574732,6556.104451698525,6398.625652687656,6297.863811282698,6829.60846722063,6829.60846722063,5253.0,13,False,South
dirtydogs_000082::13,1,7741.569200580913,9045.144339709916,9046.531782017277,9004.463632771452,8974.109294795855,9307.117102688033,9307.117102688033,,0,False,South
dirtydogs_000082::7,1,4789.9338536319,5846.436463419544,5911.76647673848,5865.0822410040155,5805.391796189418,6077.111551388192,7621.86905393507,5722.285714285715,5,True,South
dirtydogs_000082::8,1,5948.587814379239,7433.190054165248,7427.493124553278,7159.245734871053,6948.627354914563,7767.008945861147,6974.013844427435,8645.0,5,True,South
dirtydogs_000082::9,1,8512.550383642842,10969.023492753571,11685.450028151605,12290.44412252,12538.835250577353,11537.82046275747,9573.788205130457,11774.632867132868,12,True,South
dixhillscw_000517::1,1,2961.9564557476574,3156.1311521772423,3149.6940583812197,3068.0126404989883,3055.8536908931687,3290.0014799068613,5063.420772772861,3413.846153846154,4,True,Northeast
doubles_000498::1,1,6000.627688552372,7453.135667050837,7647.056021082134,7697.273678019799,7672.369503840411,7777.504292946382,7777.504292946382,,0,False,South
dripautospa_000581::1,1,8093.349754629949,10393.73422185706,11549.634908789776,12230.88209729385,12548.060477476924,11103.223481423563,8500.5877537744,12996.923076923076,3,True,Midwest
dripcw_000575::1,2,6087.772238298802,7425.745475008208,7883.051153494088,7915.576755583142,7940.257444663114,7885.131857735028,7885.131857735028,,0,False,Midwest
dripcw_000575::2,1,5776.876549759422,7317.4137521265,7896.566923340812,8017.436016234672,8038.716302790981,7804.628852472372,7804.628852472372,,0,False,Midwest
drivethruexp_000568::1,1,6549.850951042275,9208.105880743287,9610.342689782025,9486.476246205622,9540.263607587496,9556.520427137066,8027.375403672017,10074.884615384615,10,True,West
edgeexpcarwash_000258::3,1,7080.999837569058,8536.888495695888,8739.02314037739,8905.101086148543,8973.601751596936,8848.825008083562,8848.825008083562,10253.692307692309,1,False,South
edgeexpress_000446::1,1,6497.26042205481,7813.464300124288,8436.780393344989,9415.69997242464,10057.097178523782,8094.289426079306,8094.289426079306,13743.384615384615,1,False,South
edgeexpress_000446::2,1,5293.2428285784645,6274.886150028732,6389.335094800642,6503.373234339495,6559.590911766929,6478.795790474775,6478.795790474775,2427.3076923076924,1,False,South
edgeexpress_000446::4,1,6037.292055678675,7092.17626272743,7198.763081264443,7318.933358788374,7384.22343029538,7306.982542639549,7306.982542639549,8119.7692307692305,1,False,South
edgeexpress_000446::5,1,7227.273997186147,8661.198891357533,8729.617429361295,8688.808488960573,8634.324174623971,8965.299679445152,8965.299679445152,12379.23076923077,1,False,South
edgeexpress_000446::6,1,8234.661813796172,10143.663045217196,11079.3270122057,12450.739150153991,13323.636296139315,10565.668705974149,8292.322354209417,11771.0,7,True,South
edgeexpress_000446::7,2,7617.244043413891,9476.03998624808,10332.878991912974,11486.025881510735,12176.073960100564,9891.90412030877,9526.902249988532,10649.923076923076,7,True,South
edgeexpress_000446::8,2,6549.817153045243,7995.803804077587,8618.24686525059,9492.296091962517,10026.00515949346,8311.591736094933,8311.591736094933,14836.636363636364,1,False,South
edgeexpress_000446::9,1,7265.866452883026,8480.44944913954,8477.873544355458,8436.724781362946,8408.26332303561,8723.885040896888,8723.885040896888,,0,False,South
eightmile_000525::1,1,4546.671430412317,6044.59451211568,6175.238856580854,5982.773616484563,6007.629377452174,6212.22291464502,6212.22291464502,11435.115384615385,2,False,West
elitecare_000384::1,1,6032.23826128718,7675.438968965021,8298.720550556116,8436.416969761362,8458.364874031848,8190.735372557398,8190.735372557398,,0,False,Midwest
elksedge_000551::1,1,6791.582645581296,8379.67570524644,8574.78430378742,8621.153323639455,8593.140384410653,8731.46834202881,8731.46834202881,,0,False,South
emmonscw_000437::1,1,4618.799596354186,5454.618340561071,5384.204983056928,5225.701050623337,5123.319085359486,5626.853453735671,5626.853453735671,2932.923076923077,1,False,South
encinocw_000505::1,1,8622.380003793767,13231.103334487094,14279.853317920146,14619.039585893815,14846.303418028474,13926.833734378995,10042.241401696016,16868.571428571428,5,True,West
eugeneoil_000271::1,1,6869.851765949047,8484.784307190128,8384.70153171606,7861.230343285067,7854.866988385369,8599.504415087655,8599.504415087655,,0,False,West
evanstoncw_000480::1,1,5678.036624361092,6153.545912925813,6349.90745922286,6483.09219250783,6767.013102245805,6435.769983489773,6435.769983489773,,0,False,Midwest
expressonvaghn_000523::1,1,5569.5532086326675,6631.082925910166,7367.361274284311,8610.152800338125,9457.486670851838,6853.4967650809685,6853.4967650809685,5581.928571428572,2,False,South
expressprocw_000601::1,1,5631.1800150787385,7032.370943917529,7523.215518283546,8092.19646223365,8399.86938599578,7347.226598183212,7985.664020098239,7911.461538461538,5,True,South
expresstunnelcw_000348::1,1,5456.411152642633,6253.733338215773,6201.726719411415,6149.319809406046,6128.303526772931,6405.047073587521,6405.047073587521,,0,False,South
expresswash_000431::1,1,10113.47888432042,12871.020176688153,13359.15998780572,13546.290941634768,13529.84848714542,13502.634078166688,10726.196136533696,14249.53846153846,3,True,South
expresswash_000431::3,1,8917.95020883435,11496.591845465204,12065.455985424318,12388.024097070607,12452.700073178528,12093.899028987302,9907.33401311028,13562.615384615385,5,True,South
expresswash_000431::4,1,8859.562973695165,11733.074656939089,12427.823434138636,12789.736595149416,12841.71454036865,12412.016930171592,10032.711314415012,13587.384615384615,9,True,South
fastnfuriouscw_000519::1,1,6612.794701831885,7814.58166760867,7854.277070143941,7834.882611918492,7808.679368416738,8062.5818204781235,8062.5818204781235,,0,False,South
fasttrack_000411::1,1,6412.133614107671,7880.266713226268,8048.764350352042,8093.418436379784,8072.159418235779,8203.834267718352,7267.585120974967,8925.538461538461,7,True,South
feelgoodcw_000632::1,1,6647.812844437256,7903.851967796892,8290.73004999474,8890.423748144287,9278.636909750114,8166.306017402697,8476.219135313535,8467.384615384615,3,True,South
fivestar_000150::5,1,6914.836127176818,8475.626377443303,8649.793723770961,8686.489381209482,8658.142748470798,8818.402914036875,8818.402914036875,,0,False,South
fivestar_000150::6,1,5053.489641174683,5695.321420878458,5984.245331677989,6577.135238345851,6996.749983718113,5808.950689336585,5808.950689336585,11171.73717948718,2,False,South
fivestar_000150::7,1,6910.136849837026,8325.880031341994,8437.119559396257,8446.814095888687,8418.93488567953,8628.913400136002,8628.913400136002,,0,False,South
flexwash_000565::1,1,5327.342738594533,6569.081659617167,7007.264407727274,7059.281584528112,7080.319345661713,6984.508103705703,6984.508103705703,,0,False,Midwest
floriscarwash_000233::3,1,8077.772315953148,10161.50768162077,10449.864147944609,10498.580809292727,10438.789220446468,10633.400906839965,6680.92351483632,13030.346153846152,10,True,South
foamworks_000377::10,1,6487.077985571825,7798.185364587574,7894.780071560091,7900.5162603639155,7874.399797375926,8077.737913501775,8077.737913501775,,0,False,South
foamworks_000377::3,1,4239.480902329912,5112.036280038481,5321.279873503733,5571.246811959424,5708.579241895949,5299.042636693088,7308.8065504817105,4923.076923076923,4,True,South
foamworks_000377::5,1,6783.69065859586,8129.2992716611725,8219.210049139858,8220.440898818275,8193.209501642496,8414.651161093625,8414.651161093625,,0,False,South
foamworks_000377::6,1,5273.4440925616445,6269.320405589807,6558.598851730374,6954.228611082827,7204.485688546253,6477.380443849067,6477.380443849067,5077.555555555556,1,False,South
foamworks_000377::7,1,4123.966163599184,5110.279398172293,5345.311435471322,5565.516373413299,5666.608281510026,5329.929639811074,6162.325428437106,5837.115384615385,4,True,South
foamworks_000377::8,1,4347.629739622268,5312.458243553702,5514.73682224174,5711.158845108326,5804.482208254997,5523.447218582479,6330.072481453258,5757.0,5,True,South
foamworks_000377::9,1,4117.986682079149,4924.221596921889,5050.499353888738,5185.261585021764,5254.633226383913,5094.531838720628,6507.7460572884365,5003.192307692308,4,True,South
foothillscw_000461::1,1,5012.003993888003,5889.209497635914,5708.759819003687,5270.659659391936,5277.428210211206,5908.58182925063,5908.58182925063,3594.8076923076924,2,False,West
fordroadcw_000592::1,1,4415.809104297137,5330.162455146143,5792.275800497846,6072.813428413804,6264.739317307053,5652.749611707802,9119.821641292096,4644.384615384615,3,True,Midwest
frankiescw_000573::1,1,6194.9049651265605,7323.247929097968,6965.489781747002,6234.910222996118,6121.294668605539,7356.61783056885,7356.61783056885,2834.3076923076924,1,False,West
fullertoncw_000623::1,1,6243.082237919371,9038.551476785073,9533.682401627497,9495.799102220031,9556.403825056494,9426.577563359602,7603.872941732873,10074.884615384615,10,True,West
gallocw_000541::1,1,8248.837494985322,9314.214671127827,9702.563755187151,10485.30755928761,11049.75939344983,9504.552484962633,9504.552484962633,11486.25,2,False,South
gallocw_000541::3,1,7854.118315108558,9258.898422103694,9743.978303461712,10519.416994268391,11020.83544390338,9547.250309738423,9547.250309738423,11412.307692307691,2,False,South
gateexpress_000618::1,1,6942.600380122473,7779.416153416986,7460.508953449623,7102.629447553863,6927.147399717681,7923.188951775322,7923.188951775322,6173.163461538461,2,False,South
gateexpress_000618::10,1,6516.128174885671,7992.998751178201,8363.82532372944,8748.059949253913,8938.860303604417,8317.677904305934,7132.869870581924,9171.375,19,True,South
gateexpress_000618::11,1,6279.9796925837,7806.95099553433,8232.791506853135,8665.498576502408,8877.111995446954,8148.29810336285,7928.916124693743,8349.833333333334,21,True,South
gateexpress_000618::12,1,5977.499729789582,7613.175156240057,8300.442855682908,9119.844614488373,9573.707984780624,7988.091386360544,7848.101751089611,8349.833333333334,11,True,South
gateexpress_000618::13,1,6869.350882535228,8438.831232621249,8813.986431590925,9190.623175649152,9373.567892307046,8784.554820611029,8171.271101033561,8573.608974358975,24,True,South
gateexpress_000618::14,1,6609.802584352193,8209.223093531486,8661.708834724854,9133.715187372298,9369.780557990032,8566.371885958177,8373.60164683379,8797.384615384615,13,True,South
gateexpress_000618::15,1,6461.570408050829,8088.66793086096,8581.639844588659,9092.8632150985,9347.07835705848,8455.244390245278,8074.608992618608,8984.379807692309,18,True,South
gateexpress_000618::17,1,7929.901097674269,9143.033888054366,9384.289277731436,9837.390866700358,10144.7857408872,9377.86014968127,9377.86014968127,11914.061538461538,2,False,South
gateexpress_000618::18,1,6560.396128867488,7939.013648452269,8073.65352160199,8113.319930090322,8101.009531216129,8236.184503600905,9189.382835569511,8063.576923076924,4,True,South
gateexpress_000618::19,1,5992.49491385079,7323.106428579061,7626.854079650184,7927.91150341007,8072.533865047331,7614.126928920429,7358.55327298796,8112.879807692308,22,True,South
gateexpress_000618::2,1,7722.086762458184,9910.914068730995,10318.178064296144,10473.923418703062,10459.43883100977,10416.043159551198,9768.411367927793,10602.923076923076,11,True,South
gateexpress_000618::20,1,6687.623733255765,8291.429710353432,8670.016151139773,9011.992017816036,9163.210594996024,8648.819557137318,8068.24522650429,9171.375,23,True,South
gateexpress_000618::21,1,6074.453306256702,7453.156647311927,7729.194854527566,7966.739007926001,8067.358000156043,7756.360175360529,7724.283984967748,8112.879807692308,24,True,South
gateexpress_000618::3,1,9911.770086069426,12393.182356133437,12573.915063574348,12410.553801945622,12217.400094301382,12951.520074972104,8940.152540771041,13654.083333333334,3,True,South
gateexpress_000618::4,1,8498.054057824485,10613.972831631552,10812.52988741148,10742.004761461596,10616.821115856705,11089.500100056845,9279.523948602618,11219.615384615385,7,True,South
gateexpress_000618::5,1,8360.874589711446,10604.016792171067,10900.592056484546,10907.109935910275,10809.793111995708,11116.150836181663,9173.96780677768,11219.615384615385,13,True,South
gateexpress_000618::6,1,5035.793867783909,6029.763916783032,6241.7031460048065,6494.0692124568595,6632.027075159352,6240.239631767017,8142.999138893415,6450.0,15,True,South
gateexpress_000618::7,1,7768.9806842568,9653.570586932934,10138.149584023053,10605.791978244406,10825.342794985285,10074.636287078943,8576.650041785144,9998.53846153846,15,True,South
gateexpress_000618::8,1,6279.91375746878,7869.910912707889,8310.308976218721,8735.636170003478,8935.343618767345,8228.553287462286,6726.983368736535,8573.608974358975,28,True,South
gateexpress_000618::9,1,5393.9468123093,6505.106365626525,6747.152607413943,7015.949044066406,7156.402793981233,6743.310288188875,8063.999287826608,7054.384615384615,19,True,South
genesis_000221::6,1,4696.385770261126,5782.338082272118,6174.271932270239,6681.981304177475,6979.507400506182,6022.251049030231,8011.1848763163825,5661.636363636364,5,True,South
glacierexpress_000240::3,1,5575.593340099185,6702.8250501127595,6218.847131193866,5318.411574810937,5062.436479187382,6756.727648922224,6756.727648922224,8406.870192307691,2,False,West
gocleancw_000426::1,1,3569.458071113016,4199.6088639617265,4217.044953637452,4210.173256020926,4200.273713147707,4328.384235317997,7136.756434915413,4126.5,4,True,South
gocleancw_000426::2,1,3861.201773441615,4651.836456487646,4658.717295753101,4582.858846620244,4519.863924463068,4821.041333691316,5815.71589238216,5237.115384615385,4,True,South
gocleancw_000426::3,1,7042.452787781109,8108.73788417844,8057.842163738347,7997.1716479592915,7969.930670470756,8314.242873511916,8314.242873511916,,0,False,South
grandprix::2,1,4039.51664563827,5417.201023256141,5561.176027662227,5422.116741072725,5456.457749351746,5576.142621059224,5576.142621059224,10915.115384615385,2,False,West
grantspass_000460::1,1,5136.183278986882,6688.682269586207,6756.59214643162,6462.837282252361,6465.528447403755,6848.203008164386,6848.203008164386,,0,False,West
greatnorthaw_000297::1,1,6126.542186591066,7033.055559716288,7257.43893596698,7143.987396372578,7172.301006073661,7412.064464443938,7412.064464443938,,0,False,Midwest
greenwayaw_000607::1,1,5099.717487694222,6503.467419592843,7536.534610133789,8639.173857918862,9341.69460639246,6941.863147254414,6941.863147254414,10049.76923076923,1,False,Midwest
grimescene_000454::1,1,4721.851234619352,5787.992195630788,5907.073314905498,5932.195469874117,5912.8376775799725,6022.153974561484,6022.153974561484,,0,False,South
gwatzillacw_000494::1,1,8580.720716979846,10977.85051157353,11867.952630210684,12830.175983109702,13325.33148520937,11529.520539643188,9534.341789464224,12531.923076923076,3,True,South
haffners_000014::15,1,4244.3680792881605,5002.87854183199,5184.3000725668,5401.410373747305,5570.852550928424,5155.137133660472,6082.0236892834555,4884.076923076923,7,True,Unknown
halloffamecw_000586::1,1,7927.8726861605055,9605.434003505008,9721.94369281476,9686.400481145094,9620.880819365348,9967.725698223168,9967.725698223168,7993.846153846154,2,False,South
happycarwash_000373::1,1,5289.322760356369,6546.809471970485,6354.5021083909205,5791.150423831224,5685.676756593846,6638.148920928003,6638.148920928003,11595.0,7,False,West
happycarwash_000394::1,1,4827.041965851523,6387.779611605963,6493.657325299952,6246.343847258846,6251.067687546252,6559.428819082479,6559.428819082479,,0,False,West
happycarwash_000394::3,1,7528.260569743526,9297.3281487512,9187.950564454806,8615.090768619772,8608.679547497883,9422.906166221985,9422.906166221985,,0,False,West
highway80cw_000598::1,1,4607.835820608382,5557.184859130809,5544.146190605109,5418.7004746383145,5322.937640979692,5760.708546174514,7565.911625642969,6368.6,11,True,South
huzzyscw_000571::1,1,6569.1849633376105,7709.787591375709,8579.046700896162,9563.319625759732,10335.77952503575,8148.100315504102,8148.100315504102,4324.416666666667,1,False,Midwest
ikocarwash_000359::1,1,4296.251342543889,4844.626893162623,4760.2200996866,4690.526637328235,4665.997809132235,4941.975476135814,4941.975476135814,6821.2307692307695,13,False,South
imperialcw_000484::1,1,5941.5178525632255,7464.595066432906,7658.177462782655,7673.284661581234,7618.644028687541,7809.059013777192,7835.296917106984,8518.038461538461,4,True,South
internationalautospa_000316::1,1,5381.331551151766,6280.332399209645,6562.8303515179805,7049.517295681908,7375.309960295912,6460.475441294945,6742.718649304877,6649.384615384615,3,True,South
intracoastalcw_000313::1,1,7181.634271706669,8219.542025076551,8506.772360863062,9043.613498540935,9405.071163222565,8415.539095324828,8415.539095324828,,0,False,South
jallocw_000405::1,2,5737.699854152121,7039.864788262831,7282.9180496011395,7476.393614464977,7551.859125996896,7326.230247462119,8798.226257561928,7246.846153846154,3,True,South
jammincw_000186::3,1,8513.320095630375,10637.534477591786,10943.079384892852,11033.449630561016,11002.001545501984,11115.149303264096,9010.544936051105,11619.713286713286,6,True,South
jetexpress_000303::1,1,6765.443380688504,8001.160929620702,8044.472289405002,8025.789605343914,7998.962227975554,8256.58408019672,8256.58408019672,,0,False,South
jimwood_000518::1,1,5309.512233521761,7238.855160078299,7443.249057737234,7231.35189199067,7241.136698877012,7473.0960170286335,7473.0960170286335,,0,False,West
jjexpresscw_000427::1,1,5407.154973130021,7196.127188174872,7331.548330720957,7066.014926243758,7072.184179589065,7397.095535277158,7397.095535277158,,0,False,West
jjscarwash_000042::4,1,6671.892742454079,8163.608521290608,8260.177553200505,8197.375615874877,8113.937639821444,8490.435065140548,8077.835555514452,8565.807692307691,6,True,South
joescw_000659::1,1,6229.4526721068105,7323.214696857547,7512.444845032332,7759.9672588518915,7912.318061182824,7546.312907108811,7546.312907108811,6380.7692307692305,1,False,South
joespremiumcw_000369::1,1,4514.653159808943,6320.102746397177,6562.115838599936,6428.5933098823,6440.473237083695,6554.524676292904,6554.524676292904,,0,False,West
johnsautospa_000372::1,1,5816.075759283375,6470.366250766143,6595.771817109585,6939.7394755190135,7201.860935528178,6577.984152646134,6577.984152646134,,0,False,South
